Employer Reputation,SCORE,SCORE,H-index Citations,SCORE,SCORE,Citations per Paper,SCORE,SCORE,Academic Reputation,SCORE,SCORE,LOCATION,OVERALL SCORE,# RANK,# RANK,REGION,STARS,UNIVERSITY
"<div class=""td-wrap""><div class=""td-wrap-in"">77</div></div>",54,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=53</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.8</div></div>",90,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=89</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">88.8</div></div>",60,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=59</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.1</div></div>",201,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">201</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",163,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,6,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/newcastle-university"">Newcastle University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">55.7</div></div>",180,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">180</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.4</div></div>",101,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=97</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">85.4</div></div>",87,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=86</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.3</div></div>",185,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">185</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",164,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/queens-university-belfast"">Queen&#039;s University Belfast</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">53.7</div></div>",182,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">182</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.2</div></div>",80,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=77</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">88.1</div></div>",66,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=66</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">61.2</div></div>",168,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">168</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",165,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/rutgers-university-new-brunswick"">Rutgers University–New Brunswick</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">49.1</div></div>",192,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">192</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.4</div></div>",102,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=97</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">84.7</div></div>",94,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">94</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">63.9</div></div>",149,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=148</span></div></div></div>",Sweden,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",166,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/stockholm-university"">Stockholm University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">63.8</div></div>",132,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">132</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">48.6</div></div>",199,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=199</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">55</div></div>",196,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">196</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74</div></div>",70,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=70</span></div></div></div>",China (Mainland),"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",167,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/sun-yat-sen-university"">Sun Yat-sen University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">80.3</div></div>",35,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">35</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.6</div></div>",190,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=187</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">51.2</div></div>",197,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">197</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">68.2</div></div>",111,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=111</span></div></div></div>",South Korea,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",168,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/sungkyunkwan-universityskku"">Sungkyunkwan University(SKKU)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">52.1</div></div>",185,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">185</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.4</div></div>",103,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=97</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">83.3</div></div>",106,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=106</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60</div></div>",178,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">178</span></div></div></div>",Israel,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",169,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/tel-aviv-university"">Tel Aviv University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">67.3</div></div>",112,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">112</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">71.5</div></div>",152,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=149</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.9</div></div>",131,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">131</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.4</div></div>",183,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=183</span></div></div></div>",Australia,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",170,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Oceania,6,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-adelaide"">The University of Adelaide</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">64</div></div>",131,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">131</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">65</div></div>",175,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=171</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">72.4</div></div>",162,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=161</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">62.3</div></div>",160,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">160</span></div></div></div>",Spain,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",171,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-salamanca"">University of Salamanca</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">61.5</div></div>",151,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">151</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">69.5</div></div>",158,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=157</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.4</div></div>",151,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=150</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">64.2</div></div>",145,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=144</span></div></div></div>",Spain,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",172,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidad-de-sevilla"">Universidad de Sevilla</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">62</div></div>",145,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">145</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">65</div></div>",176,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=171</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">63.1</div></div>",186,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">186</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">69.1</div></div>",105,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=105</span></div></div></div>",Brazil,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",173,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Latin America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidade-estadual-de-campinas-unicamp"">Universidade Estadual de Campinas (Unicamp)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">68.6</div></div>",106,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">106</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.2</div></div>",132,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=125</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">77</div></div>",143,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">143</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.6</div></div>",173,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">173</span></div></div></div>",Portugal,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",174,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universidade-nova-de-lisboa"">Universidade Nova de Lisboa</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">63.5</div></div>",133,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">133</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">73.4</div></div>",145,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=139</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76.1</div></div>",148,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">148</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">63.8</div></div>",150,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=150</span></div></div></div>",Italy,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",175,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-milan"">University of Milan</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">56.1</div></div>",178,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">178</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">71.5</div></div>",154,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=149</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.6</div></div>",153,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">153</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">61.8</div></div>",163,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">163</span></div></div></div>",Italy,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",176,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-naples-federico-ii"">University of Naples - Federico II</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">50.9</div></div>",188,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">188</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.2</div></div>",134,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=125</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76.7</div></div>",145,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">145</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">62.9</div></div>",156,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=155</span></div></div></div>",Germany,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",177,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-cologne"">University of Cologne</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">63.4</div></div>",134,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">134</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">65</div></div>",178,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=171</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">68.6</div></div>",175,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">175</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">63.8</div></div>",151,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=150</span></div></div></div>",Belgium,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",178,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universite-catholique-de-louvain-uclouvain"">Université catholique de Louvain (UCLouvain)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">57.5</div></div>",172,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">172</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.2</div></div>",135,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=125</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.1</div></div>",118,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">118</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.1</div></div>",186,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">186</span></div></div></div>",Canada,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",179,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universite-de-montreal"">Université de Montréal</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">48.9</div></div>",193,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">193</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">69.5</div></div>",160,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=157</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">68.2</div></div>",177,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">177</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">64.1</div></div>",147,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">147</span></div></div></div>",Belgium,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",180,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universite-libre-de-bruxelles"">Universite libre de Bruxelles</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">68.5</div></div>",108,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=107</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">48.6</div></div>",200,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=199</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">43.1</div></div>",200,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">200</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">73.7</div></div>",76,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=75</span></div></div></div>",France,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",181,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universite-sorbonne-nouvelle-paris-3"">Université Sorbonne Nouvelle Paris 3</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">71.6</div></div>",83,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">83</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">52.8</div></div>",196,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=194</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">57.8</div></div>",194,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=193</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">71.9</div></div>",90,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">90</span></div></div></div>",Malaysia,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",182,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Asia,5,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/universiti-malaya-um"">Universiti Malaya (UM)</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">56.5</div></div>",174,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">174</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.4</div></div>",106,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=97</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">82.3</div></div>",110,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">110</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.5</div></div>",175,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=174</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",183,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-aberdeen"">University of Aberdeen</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">48</div></div>",194,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">194</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">71.5</div></div>",156,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=149</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">77.3</div></div>",142,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">142</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">61.7</div></div>",164,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">164</span></div></div></div>",Norway,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",184,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-bergen"">University of Bergen</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">66.1</div></div>",123,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">123</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76.8</div></div>",119,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=110</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">77.9</div></div>",136,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=136</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">58.8</div></div>",187,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">187</span></div></div></div>",Switzerland,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",185,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-bern"">University of Bern</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">72.3</div></div>",80,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">80</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">76.8</div></div>",120,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=110</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.8</div></div>",114,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=114</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">56.3</div></div>",195,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">195</span></div></div></div>",Canada,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",186,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",North America,5,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-calgary"">University of Calgary</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">67.1</div></div>",115,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=115</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79.8</div></div>",93,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=89</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">85.5</div></div>",85,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">85</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">58.5</div></div>",188,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">188</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",187,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-california-irvine"">University of California, Irvine</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">64.2</div></div>",129,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">129</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.2</div></div>",81,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=77</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">84.5</div></div>",95,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">95</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">57.9</div></div>",190,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">190</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",188,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">151-200</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/university-california-santa-barbara-ucsb"">University of California, Santa Barbara (UCSB)</a></div></div>"
