Employer Reputation,SCORE,SCORE,H-index Citations,SCORE,SCORE,Citations per Paper,SCORE,SCORE,Academic Reputation,SCORE,SCORE,LOCATION,OVERALL SCORE,# RANK,# RANK,REGION,STARS,UNIVERSITY
"<div class=""td-wrap""><div class=""td-wrap-in"">63</div></div>",259,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=259</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">64.9</div></div>",196,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=195</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">79</div></div>",158,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=158</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">51.4</div></div>",353,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=353</span></div></div></div>",United Kingdom,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",258,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/cardiff-university"">Cardiff University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">39.3</div></div>",493,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">493</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">68.3</div></div>",126,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=126</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">81.3</div></div>",103,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=103</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">56.6</div></div>",268,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=268</span></div></div></div>",Germany,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",259,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/christian-albrechts-university-zu-kiel"">Christian-Albrechts-University zu Kiel</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">58.7</div></div>",327,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">327</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">66.1</div></div>",171,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=170</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.3</div></div>",273,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=273</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">52.8</div></div>",333,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=333</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",260,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/city-university-new-york"">City University of New York</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">51.8</div></div>",432,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=431</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">68.3</div></div>",128,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=126</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">84.4</div></div>",50,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=50</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">49.3</div></div>",382,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=382</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",261,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/emory-university"">Emory University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">64.5</div></div>",231,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=231</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">64.3</div></div>",208,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=207</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">78.2</div></div>",184,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=184</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">49.7</div></div>",377,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=377</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",262,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/florida-state-university"">Florida State University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">51.5</div></div>",436,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=436</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">68.9</div></div>",119,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=118</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">75.5</div></div>",248,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=247</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53</div></div>",331,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=331</span></div></div></div>",United States,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",263,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",North America,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/george-mason-university"">George Mason University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">42.3</div></div>",489,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">489</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">56.7</div></div>",360,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=357</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">67.9</div></div>",378,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=377</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">67.7</div></div>",112,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">112</span></div></div></div>",India,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",264,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/indian-statistical-institute"">Indian Statistical Institute</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">54.8</div></div>",392,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=391</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">52.8</div></div>",426,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=425</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">61.8</div></div>",438,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=436</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">69.4</div></div>",95,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">95</span></div></div></div>",India,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",265,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/jawaharlal-nehru-university"">Jawaharlal Nehru University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">67.2</div></div>",181,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">181</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">53.8</div></div>",416,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=408</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">66.8</div></div>",401,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">401</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.5</div></div>",207,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=206</span></div></div></div>",Turkey,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",266,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/koc-university"">Koç University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">67.1</div></div>",184,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=182</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">62.2</div></div>",249,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=247</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">74.4</div></div>",271,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=271</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">52</div></div>",345,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">345</span></div></div></div>",Sweden,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",267,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/kth-royal-institute-technology"">KTH Royal Institute of Technology</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">70.2</div></div>",125,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=125</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.8</div></div>",397,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=395</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">63.5</div></div>",426,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=426</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">60.4</div></div>",210,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=208</span></div></div></div>",Japan,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",268,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/kyushu-university"">Kyushu University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">69.3</div></div>",140,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=140</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">55.8</div></div>",381,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=377</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">67.4</div></div>",387,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=387</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">58.6</div></div>",235,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">235</span></div></div></div>",Italy,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",269,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Europe,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/luiss-university"">Luiss University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">61.7</div></div>",280,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=279</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">54.8</div></div>",398,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=395</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">71.6</div></div>",330,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=330</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">56.4</div></div>",272,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=272</span></div></div></div>",Canada,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",270,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",North America,6,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/mcmaster-university"">McMaster University</a></div></div>"
"<div class=""td-wrap""><div class=""td-wrap-in"">67.3</div></div>",179,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=177</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">49.3</div></div>",451,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=449</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">59.9</div></div>",453,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=453</span></div></div></div>","<div class=""td-wrap""><div class=""td-wrap-in"">65.9</div></div>",137,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg ""><span class=""rank "">=136</span></div></div></div>",Japan,"<div class=""td-wrap""><div class=""td-wrap-in""></div></div>",271,"<div class=""td-wrap""><div class=""td-wrap-in""><div class=""bg nobg""><span class=""rank large"">251-300</span></div></div></div>",Asia,,"<div class=""td-wrap""><div class=""td-wrap-in""><a href=""/universities/nagoya-university"">Nagoya University</a></div></div>"
