aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Iowa State University,,United States,0,Iowa State University,648,193,193,public,72.0,174,54.4,122,40.6,299,46.2,194,30.9,212,36.4,180,"Physics & Astronomy,Biological Sciences,General Engineering,Chemistry,Other Health,Psychology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Geography,Mathematics & Statistics,Civil Engineering,Computer Science,Politics & International Studies (incl Development Studies),Business & Management,Economics & Econometrics,Law,Sociology,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Accounting & Finance,Communication & Media Studies,Agriculture & Forestry,Veterinary Science,Architecture,Electrical & Electronic Engineering,Chemical Engineering",/world-university-rankings/iowa-state-university
University of Bonn,,Germany,0,University of Bonn,868,195,195,master_account,83.8,79,-,390,54.8,200,46.1,195,22.2,315,32.2,228,"Law,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Communication & Media Studies,Archaeology,Medicine & Dentistry,Computer Science,Accounting & Finance,Biological Sciences,Chemistry,Mathematics & Statistics,Geography,Business & Management,Economics & Econometrics,Psychology,Other Health,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Education,History, Philosophy & Theology,Sociology",/world-university-rankings/university-bonn
Lomonosov Moscow State University,,Russian Federation,0,Lomonosov Moscow State University,753,196,196,master_account,33.8,394,78.5,57,60.4,159,46.0,196,42.1,119,55.9,50,"Law,Languages, Literature & Linguistics,Computer Science,Politics & International Studies (incl Development Studies),General Engineering,Chemistry,Geography,Mathematics & Statistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Sociology,Business & Management,Psychology,Communication & Media Studies,Education,Chemical Engineering,Medicine & Dentistry",/world-university-rankings/lomonosov-moscow-state-university
"St George’s, University of London",,United Kingdom,0,"St George’s, University of London",872,196,196,master_account,86.4,69,32.4,324,55.8,192,46.0,197,27.3,260,23.1,351,"Medicine & Dentistry,Other Health",/world-university-rankings/st-georges-university-london
University of East Anglia,,United Kingdom,6,University of East Anglia,609,198,198,master_account,83.7,80,29.2,366,76.5,78,45.9,198,22.6,305,25.2,333,"Sociology,Psychology,Chemical Engineering,Education,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Chemistry,Law,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Mathematics & Statistics,Physics & Astronomy,Business & Management,Geography,Communication & Media Studies,Medicine & Dentistry,Electrical & Electronic Engineering,Economics & Econometrics,Computer Science,Civil Engineering,Other Health",/world-university-rankings/university-east-anglia
University of Leicester uk united kingdom leicester,,United Kingdom,0,University of Leicester,662,199,199,master_account,67.1,215,34.8,287,83.9,45,45.7,199,31.6,208,29.8,268,"Mechanical & Aerospace Engineering,Sociology,Law,Accounting & Finance,Chemistry,Psychology,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Medicine & Dentistry,Electrical & Electronic Engineering,Geography,Communication & Media Studies,Art, Performing Arts & Design,Mathematics & Statistics,Physics & Astronomy,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Business & Management,Other Health,Computer Science",/world-university-rankings/university-leicester
George Washington University,,United States,0,George Washington University,600,200,200,private,70.0,192,29.3,364,39.9,305,45.6,201,25.1,274,44.6,101,"Biological Sciences,Mechanical & Aerospace Engineering,Psychology,Chemistry,Computer Science,Communication & Media Studies,Art, Performing Arts & Design,Architecture,Archaeology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Other Health,Physics & Astronomy,Business & Management,Sport Science,Economics & Econometrics,Accounting & Finance,History, Philosophy & Theology,General Engineering,Sociology,Mathematics & Statistics,Geography,Medicine & Dentistry,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Law,Education,Chemical Engineering",/world-university-rankings/george-washington-university
Florida Institute of Technology,,United States,0,Florida Institute of Technology,873,200,200,private,99.2,8,53.7,124,63.0,143,45.6,200,13.1,388,19.7,379,"Electrical & Electronic Engineering,History, Philosophy & Theology,Communication & Media Studies,Sociology,Accounting & Finance,Civil Engineering,Psychology,Education,Languages, Literature & Linguistics,Physics & Astronomy,Archaeology,Mechanical & Aerospace Engineering,Chemical Engineering,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,General Engineering,Business & Management,Chemistry,Mathematics & Statistics,Law",/world-university-rankings/florida-institute-technology
University of Bergen,,Norway,0,University of Bergen,655,201-225,201,master_account,68.5,201,34.2,296,65.3,127,-,303,27.9,248,29.5,270,"Chemical Engineering,Civil Engineering,History, Philosophy & Theology,Sociology,Medicine & Dentistry,Economics & Econometrics,Archaeology,Computer Science,Other Health,Electrical & Electronic Engineering,General Engineering,Business & Management,Mathematics & Statistics,Physics & Astronomy,Art, Performing Arts & Design,Education,Biological Sciences,Psychology,Architecture,Politics & International Studies (incl Development Studies),Geography,Geology, Environmental, Earth & Marine Sciences,Chemistry,Law,Communication & Media Studies",/world-university-rankings/university-bergen
University of Innsbruck,,Austria,0,University of Innsbruck,677,201-225,201,master_account,77.0,126,42.0,206,93.4,7,-,328,17.1,365,23.9,345,"Biological Sciences,Architecture,History, Philosophy & Theology,Business & Management,Law,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Education,Accounting & Finance,Chemistry,Civil Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Sport Science,Computer Science,Other Health,Economics & Econometrics,Chemical Engineering,Psychology,Mathematics & Statistics,Sociology,Archaeology,Communication & Media Studies,Electrical & Electronic Engineering",/world-university-rankings/university-innsbruck
University of Science and Technology of China,,China,0,University of Science and Technology of China,656,201-225,201,master_account,73.6,160,71.6,74,26.3,381,-,359,27.3,261,36.9,176,"Chemistry,Computer Science,Biological Sciences,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Business & Management,General Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,Electrical & Electronic Engineering,Economics & Econometrics,Mathematics & Statistics",/world-university-rankings/university-science-and-technology-china
University of Dundee,,United Kingdom,6,University of Dundee,640,201-225,201,master_account,84.4,77,47.7,157,64.5,131,-,313,22.5,308,24.4,339,"Psychology,Chemistry,Accounting & Finance,Other Health,Law,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,Civil Engineering,Electrical & Electronic Engineering,Geography,Sociology,Computer Science,Mathematics & Statistics,Economics & Econometrics,Architecture,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Medicine & Dentistry,Education,Mechanical & Aerospace Engineering,History, Philosophy & Theology",/world-university-rankings/university-dundee
University of São Paulo,,Brazil,0,University of São Paulo,642,201-225,201,master_account,32.3,396,40.1,225,25.3,385,-,358,51.6,78,51.6,68,"Art, Performing Arts & Design,History, Philosophy & Theology,Communication & Media Studies,Law,Architecture,Biological Sciences,Agriculture & Forestry,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Psychology,General Engineering,Other Health,Archaeology,Languages, Literature & Linguistics,Sport Science,Business & Management,Computer Science,Medicine & Dentistry,Education,Mechanical & Aerospace Engineering,Mathematics & Statistics,Civil Engineering,Chemistry,Veterinary Science,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Economics & Econometrics,Accounting & Finance,Sociology,Physics & Astronomy",/world-university-rankings/university-sao-paulo
University of Strasbourg,,France,0,University of Strasbourg,684,201-225,201,master_account,74.0,156,32.0,330,69.5,107,-,366,23.4,296,28.6,286,"General Engineering,Veterinary Science,Architecture,Sport Science,History, Philosophy & Theology,Other Health,Chemical Engineering,Archaeology,Mechanical & Aerospace Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,Education,Business & Management,Geography,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Chemistry,Civil Engineering,Mathematics & Statistics,Medicine & Dentistry,Law,Computer Science,Agriculture & Forestry,Economics & Econometrics,Sociology,Accounting & Finance,Electrical & Electronic Engineering,Psychology,Communication & Media Studies,Art, Performing Arts & Design",/world-university-rankings/university-strasbourg
University of Barcelona,,Spain,6,University of Barcelona,667,201-225,201,master_account,79.7,109,31.0,348,47.8,257,-,300,28.8,237,28.4,290,"Politics & International Studies (incl Development Studies),Psychology,Physics & Astronomy,Agriculture & Forestry,Mathematics & Statistics,Biological Sciences,Economics & Econometrics,Business & Management,Languages, Literature & Linguistics,Accounting & Finance,Chemistry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,Sport Science,Sociology,Education,Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Computer Science,Medicine & Dentistry,Archaeology,History, Philosophy & Theology,Other Health,Law,Art, Performing Arts & Design",/world-university-rankings/university-barcelona
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,201-225,201,master_account,78.8,113,38.8,245,55.6,195,-,229,22.4,309,28.1,293,"Law,History, Philosophy & Theology,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Archaeology,Politics & International Studies (incl Development Studies),Education,Psychology,Languages, Literature & Linguistics,Computer Science,Business & Management,Economics & Econometrics,Chemistry,Physics & Astronomy,Mathematics & Statistics,Sport Science,Accounting & Finance,Sociology,Geography,Biological Sciences",/world-university-rankings/goethe-university-frankfurt
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,201-225,201,master_account,52.0,326,36.5,264,60.6,156,-,288,37.5,148,36.9,173,"Physics & Astronomy,Electrical & Electronic Engineering,Medicine & Dentistry,Computer Science,Architecture,Education,Other Health,Chemistry,Chemical Engineering,Mathematics & Statistics,Business & Management,Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences",/world-university-rankings/technion-israel-institute-technology
University of Twente,,Netherlands,6,University of Twente,664,201-225,201,master_account,49.4,348,89.2,33,67.2,118,-,378,45.3,107,32.3,227,"Civil Engineering,Communication & Media Studies,Business & Management,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Other Health,Electrical & Electronic Engineering,General Engineering,Computer Science,Education,History, Philosophy & Theology,Psychology,Mathematics & Statistics,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry,Sociology",/world-university-rankings/university-twente
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,201-225,201,master_account,57.2,294,31.5,337,53.3,216,-,231,36.3,158,41.5,126,"Other Health,Computer Science,Electrical & Electronic Engineering,Agriculture & Forestry,Biological Sciences,Sociology,Education,Politics & International Studies (incl Development Studies),Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mathematics & Statistics,Physics & Astronomy,Economics & Econometrics,History, Philosophy & Theology,Business & Management,Chemistry,Communication & Media Studies,Psychology,Geography,Archaeology,Art, Performing Arts & Design,Law,Medicine & Dentistry,Languages, Literature & Linguistics",/world-university-rankings/hebrew-university-jerusalem
Wake Forest University,,United States,0,Wake Forest University,627,201-225,201,private,81.3,99,38.2,253,26.0,384,-,390,23.5,293,33.3,213,"Computer Science,Sport Science,Chemistry,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Psychology,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Law,Languages, Literature & Linguistics,Business & Management,Art, Performing Arts & Design,Education,Archaeology,Accounting & Finance,Medicine & Dentistry,General Engineering,Communication & Media Studies",/world-university-rankings/wake-forest-university
Ulm University,,Germany,0,Ulm University,687,201-225,201,master_account,73.0,169,56.7,111,54.1,209,-,295,22.0,317,35.0,196,"Biological Sciences,Physics & Astronomy,Other Health,Chemical Engineering,Computer Science,Electrical & Electronic Engineering,Accounting & Finance,Psychology,Mathematics & Statistics,Chemistry,Business & Management,Medicine & Dentistry,Economics & Econometrics",/world-university-rankings/ulm-university
Korea University,,South Korea,6,Korea University,702,201-225,201,master_account,39.9,389,98.5,23,35.9,333,-,243,44.3,115,48.9,78,"Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design,Sociology,Law,History, Philosophy & Theology,Archaeology,Medicine & Dentistry,Psychology,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Economics & Econometrics,Chemistry,Politics & International Studies (incl Development Studies),Education,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Agriculture & Forestry,Business & Management,Sport Science,Other Health,Electrical & Electronic Engineering,Computer Science,Accounting & Finance,Geography",/world-university-rankings/korea-university
University of Reading,,United Kingdom,0,University of Reading,628,201-225,201,master_account,58.1,282,34.9,283,75.0,82,-,355,34.0,182,32.8,216,"Agriculture & Forestry,Biological Sciences,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Education,Geology, Environmental, Earth & Marine Sciences,Law,Other Health,Civil Engineering,Archaeology,Architecture,Computer Science,Geography,Economics & Econometrics,Mathematics & Statistics,Chemistry,Business & Management,Accounting & Finance,Veterinary Science,Languages, Literature & Linguistics,Physics & Astronomy,Psychology,General Engineering,Art, Performing Arts & Design",/world-university-rankings/university-reading
Université Libre de Bruxelles,,Belgium,0,Université Libre de Bruxelles,669,201-225,201,master_account,64.4,232,50.7,137,79.4,67,-,297,36.2,161,26.7,313,"Communication & Media Studies,Civil Engineering,Law,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Other Health,Sport Science,Physics & Astronomy,Biological Sciences,Chemical Engineering,Geography,Accounting & Finance,Mathematics & Statistics,Chemistry,Agriculture & Forestry,General Engineering,Medicine & Dentistry,Business & Management,Education,Computer Science,Psychology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Archaeology",/world-university-rankings/universite-libre-de-bruxelles
Cardiff University,,United Kingdom,0,Cardiff University,671,201-225,201,master_account,69.3,194,34.8,285,69.3,109,-,214,30.4,216,30.5,257,"Medicine & Dentistry,Other Health,Business & Management,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Geography,Architecture,Economics & Econometrics,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,Education,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Sociology,Law,Chemistry,Psychology,Civil Engineering",/world-university-rankings/cardiff-university
Bilkent University,,Turkey,0,Bilkent University,668,201-225,201,master_account,76.0,134,46.4,165,44.6,273,-,211,27.7,250,28.0,294,"Languages, Literature & Linguistics,Archaeology,Psychology,Architecture,Accounting & Finance,Computer Science,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Business & Management,Art, Performing Arts & Design,Law,Economics & Econometrics,History, Philosophy & Theology,Physics & Astronomy,Mathematics & Statistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Education,Chemistry,Biological Sciences",/world-university-rankings/bilkent-university
University of Illinois at Chicago,,United States,0,University of Illinois at Chicago,631,201-225,201,public,55.1,309,40.7,216,53.4,215,-,327,34.1,179,43.0,115,"Psychology,History, Philosophy & Theology,Architecture,Other Health,Medicine & Dentistry,Business & Management,General Engineering,Languages, Literature & Linguistics,Computer Science,Sociology,Politics & International Studies (incl Development Studies),Sport Science,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Mathematics & Statistics,Accounting & Finance,Electrical & Electronic Engineering,Archaeology,Biological Sciences,Economics & Econometrics,Chemical Engineering,Civil Engineering,Chemistry,Education,Physics & Astronomy,Geography,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies",/world-university-rankings/university-illinois-chicago
University of Texas at Dallas utd,,United States,11,University of Texas at Dallas,733,201-225,201,public,77.8,122,41.6,212,55.4,198,-,370,28.2,244,26.0,321,"Geology, Environmental, Earth & Marine Sciences,Geography,Languages, Literature & Linguistics,History, Philosophy & Theology,Education,Economics & Econometrics,Other Health,Computer Science,General Engineering,Mechanical & Aerospace Engineering,Business & Management,Electrical & Electronic Engineering,Psychology,Biological Sciences,Art, Performing Arts & Design,Mathematics & Statistics,Physics & Astronomy,Chemistry,Communication & Media Studies,Accounting & Finance,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-texas-dallas
University of Trieste,,Italy,0,University of Trieste,713,201-225,201,master_account,88.1,61,33.3,311,50.7,230,-,374,16.0,376,28.7,282,"Chemistry,History, Philosophy & Theology,Physics & Astronomy,Architecture,Languages, Literature & Linguistics,Psychology,Geography,Accounting & Finance,Communication & Media Studies,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Politics & International Studies (incl Development Studies),Other Health,Archaeology,Art, Performing Arts & Design,Computer Science,Law,Business & Management,Chemical Engineering,Biological Sciences,Agriculture & Forestry,Economics & Econometrics,General Engineering,Civil Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Education,Mathematics & Statistics",/world-university-rankings/university-trieste
Hong Kong Polytechnic University PolyU Poly U HK PolyU,,Hong Kong,11,Hong Kong Polytechnic University,723,201-225,201,master_account,56.5,298,42.6,199,69.9,105,-,234,36.5,156,33.7,209,"Other Health,Computer Science,Psychology,General Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Accounting & Finance,Chemical Engineering,Agriculture & Forestry,Biological Sciences,Physics & Astronomy,Mathematics & Statistics,Chemistry,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Art, Performing Arts & Design,Sociology,Geography",/world-university-rankings/hong-kong-polytechnic-university
Newcastle University,,United Kingdom,11,Newcastle University,610,201-225,201,master_account,70.3,188,35.0,280,73.8,86,-,262,29.6,225,30.3,261,"Biological Sciences,Physics & Astronomy,Psychology,Medicine & Dentistry,Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design,Computer Science,Archaeology,Other Health,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Agriculture & Forestry,Sport Science,History, Philosophy & Theology,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Sociology,Communication & Media Studies,Civil Engineering,Politics & International Studies (incl Development Studies),Education,Geography,Law,Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/newcastle-university
Yonsei University,,South Korea,0,Yonsei University,714,201-225,201,master_account,44.3,373,69.7,77,35.7,336,-,399,45.8,104,44.5,102,"Architecture,Biological Sciences,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Computer Science,Economics & Econometrics,Education,Electrical & Electronic Engineering,General Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,Sociology",/world-university-rankings/yonsei-university
William & Mary,,United States,0,William & Mary,611,201-225,201,public,78.7,117,30.0,359,26.5,380,-,396,19.9,337,36.8,177,"Chemistry,Politics & International Studies (incl Development Studies),Education,Mathematics & Statistics,Psychology,Sociology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Biological Sciences,Veterinary Science,History, Philosophy & Theology,Business & Management,Languages, Literature & Linguistics,Accounting & Finance,Computer Science,Physics & Astronomy,Agriculture & Forestry,Archaeology,Architecture,Sport Science,Art, Performing Arts & Design,Communication & Media Studies,Law",/world-university-rankings/william-mary
Laval University,,Canada,11,Laval University,876,226-250,226,master_account,58.1,281,62.7,95,55.7,194,-,246,29.9,222,35.8,186,"History, Philosophy & Theology,Architecture,Archaeology,Medicine & Dentistry,Economics & Econometrics,General Engineering,Business & Management,Computer Science,Education,Other Health,Accounting & Finance,Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,Psychology,Agriculture & Forestry,Sport Science,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Geography,Communication & Media Studies,Languages, Literature & Linguistics,Art, Performing Arts & Design,Law,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/laval-university
"Birkbeck, University of London",,United Kingdom,0,"Birkbeck, University of London",613,226-250,226,master_account,60.4,266,28.7,375,84.4,37,-,212,29.3,228,28.3,292,"Education,Other Health,History, Philosophy & Theology,Psychology,Mathematics & Statistics,Art, Performing Arts & Design,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Physics & Astronomy,Business & Management,Accounting & Finance,Geography,Biological Sciences,Law,Sociology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Computer Science,Economics & Econometrics",/world-university-rankings/birkbeck-university-london
Nagoya University,,Japan,0,Nagoya University,679,226-250,226,master_account,59.9,269,86.3,42,31.8,356,-,254,31.8,207,37.5,167,"Biological Sciences,Archaeology,Medicine & Dentistry,Law,Other Health,History, Philosophy & Theology,Computer Science,Psychology,General Engineering,Education,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Agriculture & Forestry,Accounting & Finance,Languages, Literature & Linguistics,Business & Management,Architecture,Mathematics & Statistics,Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/nagoya-university
Mines ParisTech,,France,0,Mines ParisTech,877,226-250,226,master_account,55.1,306,99.0,21,58.7,177,-,251,23.2,298,39.6,146,"Mathematics & Statistics,Economics & Econometrics,Agriculture & Forestry,Mechanical & Aerospace Engineering",/world-university-rankings/mines-paristech
Dalhousie University,,Canada,0,Dalhousie University,698,226-250,226,master_account,54.4,313,68.9,80,71.6,95,-,223,30.0,220,33.6,210,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,Business & Management,Politics & International Studies (incl Development Studies),Law,Mechanical & Aerospace Engineering,Veterinary Science,Electrical & Electronic Engineering,Medicine & Dentistry,Accounting & Finance,Agriculture & Forestry,Architecture,Chemical Engineering,Sociology,Civil Engineering,Other Health,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Psychology,Mathematics & Statistics,Chemistry,Physics & Astronomy,General Engineering",/world-university-rankings/dalhousie-university
Brunel University London,,United Kingdom,0,Brunel University London,719,226-250,226,master_account,75.3,140,31.9,331,88.8,19,-,213,21.4,325,22.1,356,"Psychology,Languages, Literature & Linguistics,Computer Science,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Law,Sociology,Education,Accounting & Finance,Electrical & Electronic Engineering,Sport Science,Mathematics & Statistics,Economics & Econometrics,General Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Biological Sciences,Civil Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies",/world-university-rankings/brunel-university-london
York University,,Canada,6,York University,765,226-250,226,master_account,62.9,242,34.1,298,59.7,166,-,400,35.3,170,27.5,305,"Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Art, Performing Arts & Design,Education,Accounting & Finance,Other Health,Civil Engineering,Computer Science,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Law,Mechanical & Aerospace Engineering,Psychology,Economics & Econometrics,Mathematics & Statistics,Chemistry,Biological Sciences,Business & Management,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Languages, Literature & Linguistics,Geography,Sport Science",/world-university-rankings/york-university
University of Konstanz,,Germany,0,University of Konstanz,658,226-250,226,master_account,59.4,275,52.5,129,57.0,183,-,332,33.4,191,30.5,259,"History, Philosophy & Theology,Economics & Econometrics,Computer Science,Biological Sciences,Sport Science,Mathematics & Statistics,Education,Physics & Astronomy,Psychology,Chemistry,Accounting & Finance,Communication & Media Studies,Business & Management,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Sociology,Art, Performing Arts & Design,Law",/world-university-rankings/university-konstanz
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,226-250,226,master_account,67.0,216,34.6,288,46.4,264,-,206,29.2,231,30.4,260,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Sport Science,Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Biological Sciences,Law,Chemical Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,General Engineering,Accounting & Finance,Computer Science,Art, Performing Arts & Design,Psychology,History, Philosophy & Theology,Archaeology,Communication & Media Studies,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Agriculture & Forestry,Education,Business & Management,Veterinary Science,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/autonomous-university-barcelona
University of Technology Sydney UTS,,Australia,6,University of Technology Sydney,906,226-250,226,master_account,58.7,277,40.1,226,86.9,29,-,369,32.5,201,27.8,298,"Architecture,Economics & Econometrics,Biological Sciences,Accounting & Finance,Business & Management,Civil Engineering,Electrical & Electronic Engineering,Education,Other Health,General Engineering,Medicine & Dentistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Computer Science,Chemical Engineering,Chemistry,Physics & Astronomy,Sport Science,Mathematics & Statistics,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Psychology,Languages, Literature & Linguistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-technology-sydney
Technical University of Berlin,,Germany,0,Technical University of Berlin,1022,226-250,226,master_account,47.0,360,63.4,92,70.4,102,-,287,32.3,205,42.2,120,"General Engineering,Chemical Engineering,Architecture,Civil Engineering,Electrical & Electronic Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Computer Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Education,Sociology,Chemistry,Communication & Media Studies,Psychology,Agriculture & Forestry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Accounting & Finance,Economics & Econometrics,Physics & Astronomy",/world-university-rankings/technical-university-berlin
University of Milan-Bicocca,,Italy,0,University of Milan-Bicocca,705,226-250,226,master_account,76.6,131,45.0,174,40.6,301,-,338,23.0,301,27.1,306,"Physics & Astronomy,Education,Sociology,Psychology,Other Health,Mathematics & Statistics,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Communication & Media Studies,Accounting & Finance,Business & Management,Medicine & Dentistry,Law,Chemistry",/world-university-rankings/university-milan-bicocca
University of Kiel,,Germany,0,University of Kiel,724,226-250,226,master_account,70.8,186,42.0,207,44.2,277,-,331,24.3,289,31.1,246,"Geography,Biological Sciences,Accounting & Finance,Communication & Media Studies,Law,Geology, Environmental, Earth & Marine Sciences,Sport Science,General Engineering,Archaeology,Mathematics & Statistics,Languages, Literature & Linguistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),Psychology,Economics & Econometrics,Sociology,Medicine & Dentistry,History, Philosophy & Theology,Business & Management,Education,Electrical & Electronic Engineering,Computer Science,Agriculture & Forestry,Chemistry",/world-university-rankings/university-kiel
