aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,191,191,master_account,54.3,295,33.3,300,52.9,210,45.0,191,37.0,136,42.8,109,"Other Health,Computer Science,Electrical & Electronic Engineering,Agriculture & Forestry,Biological Sciences,Sociology,Education,Politics & International Studies (incl Development Studies),Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mathematics & Statistics,Physics & Astronomy,Economics & Econometrics,History, Philosophy & Theology,Business & Management,Chemistry,Communication & Media Studies,Psychology,Geography,Archaeology,Art, Performing Arts & Design,Law,Medicine & Dentistry,Languages, Literature & Linguistics",/world-university-rankings/hebrew-university-jerusalem
University of Illinois at Chicago,,United States,0,University of Illinois at Chicago,631,191,191,public,56.2,285,31.1,329,43.3,264,45.0,192,34.9,153,45.5,94,"Psychology,History, Philosophy & Theology,Architecture,Other Health,Medicine & Dentistry,Business & Management,General Engineering,Languages, Literature & Linguistics,Computer Science,Sociology,Politics & International Studies (incl Development Studies),Sport Science,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Mathematics & Statistics,Accounting & Finance,Electrical & Electronic Engineering,Archaeology,Biological Sciences,Economics & Econometrics,Chemical Engineering,Civil Engineering,Chemistry,Education,Physics & Astronomy,Geography,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies",/world-university-rankings/university-illinois-chicago
Mines ParisTech,,France,0,Mines ParisTech,877,193,193,master_account,62.7,230,99.1,17,58.7,166,44.9,193,22.5,290,41.6,115,"Mathematics & Statistics,Economics & Econometrics,Agriculture & Forestry,Mechanical & Aerospace Engineering",/world-university-rankings/mines-paristech
George Washington University,,United States,0,George Washington University,600,194,194,private,65.9,202,30.0,350,36.0,305,44.8,194,26.3,247,45.6,91,"Biological Sciences,Mechanical & Aerospace Engineering,Psychology,Chemistry,Computer Science,Communication & Media Studies,Art, Performing Arts & Design,Architecture,Archaeology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Other Health,Physics & Astronomy,Business & Management,Sport Science,Economics & Econometrics,Accounting & Finance,History, Philosophy & Theology,General Engineering,Sociology,Mathematics & Statistics,Geography,Medicine & Dentistry,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Law,Education,Chemical Engineering",/world-university-rankings/george-washington-university
University of Reading,,United Kingdom,0,University of Reading,628,194,194,master_account,58.7,257,34.4,287,70.6,92,44.8,195,34.1,160,36.0,174,"Agriculture & Forestry,Biological Sciences,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Education,Geology, Environmental, Earth & Marine Sciences,Law,Other Health,Civil Engineering,Archaeology,Architecture,Computer Science,Geography,Economics & Econometrics,Mathematics & Statistics,Chemistry,Business & Management,Accounting & Finance,Veterinary Science,Languages, Literature & Linguistics,Physics & Astronomy,Psychology,General Engineering,Art, Performing Arts & Design",/world-university-rankings/university-reading
University of Dundee,,United Kingdom,6,University of Dundee,640,196,196,master_account,84.9,69,46.5,153,65.7,128,44.7,196,21.4,298,22.5,335,"Psychology,Chemistry,Accounting & Finance,Other Health,Law,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Business & Management,Art, Performing Arts & Design,Civil Engineering,Electrical & Electronic Engineering,Geography,Sociology,Computer Science,Mathematics & Statistics,Economics & Econometrics,Architecture,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Medicine & Dentistry,Education,Mechanical & Aerospace Engineering,History, Philosophy & Theology",/world-university-rankings/university-dundee
Florida Institute of Technology,,United States,0,Florida Institute of Technology,873,197,197,private,99.0,11,44.7,171,61.5,149,44.6,197,14.5,375,15.9,391,"Electrical & Electronic Engineering,History, Philosophy & Theology,Communication & Media Studies,Sociology,Accounting & Finance,Civil Engineering,Psychology,Education,Languages, Literature & Linguistics,Physics & Astronomy,Archaeology,Mechanical & Aerospace Engineering,Chemical Engineering,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,General Engineering,Business & Management,Chemistry,Mathematics & Statistics,Law",/world-university-rankings/florida-institute-technology
Newcastle University,,United Kingdom,11,Newcastle University,610,198,198,master_account,68.1,184,36.9,254,76.3,72,44.5,198,28.3,224,29.7,244,"Biological Sciences,Physics & Astronomy,Psychology,Medicine & Dentistry,Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design,Computer Science,Archaeology,Other Health,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Agriculture & Forestry,Sport Science,History, Philosophy & Theology,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Sociology,Communication & Media Studies,Civil Engineering,Politics & International Studies (incl Development Studies),Education,Geography,Law,Business & Management,Economics & Econometrics,Accounting & Finance",/world-university-rankings/newcastle-university
Boğaziçi University,,Turkey,0,Boğaziçi University,772,199,199,master_account,88.2,49,45.9,158,49.8,223,44.3,199,22.8,283,20.5,351,"Civil Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Computer Science,Electrical & Electronic Engineering,Education,Economics & Econometrics,Languages, Literature & Linguistics,Chemical Engineering,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Psychology,Chemistry,Sociology,Politics & International Studies (incl Development Studies),Business & Management,Accounting & Finance",/world-university-rankings/bogazici-university
Tel Aviv University,,Israel,0,Tel Aviv University,630,199,199,master_account,44.8,364,44.7,172,43.3,263,44.3,200,48.3,87,39.9,126,"Medicine & Dentistry,Accounting & Finance,Other Health,Sociology,Languages, Literature & Linguistics,Biological Sciences,Archaeology,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Law,Art, Performing Arts & Design,Computer Science,Business & Management,Psychology,Education,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Chemistry,Geology, Environmental, Earth & Marine Sciences,General Engineering,Geography,Architecture,Mathematics & Statistics,History, Philosophy & Theology,Communication & Media Studies",/world-university-rankings/tel-aviv-university
University of Bergen,,Norway,0,University of Bergen,655,201-225,201,master_account,66.6,197,34.7,279,62.9,137,-,312,28.2,225,30.8,230,"Chemical Engineering,Civil Engineering,History, Philosophy & Theology,Sociology,Medicine & Dentistry,Economics & Econometrics,Archaeology,Computer Science,Other Health,Electrical & Electronic Engineering,General Engineering,Business & Management,Mathematics & Statistics,Physics & Astronomy,Art, Performing Arts & Design,Education,Biological Sciences,Psychology,Architecture,Politics & International Studies (incl Development Studies),Geography,Geology, Environmental, Earth & Marine Sciences,Chemistry,Law,Communication & Media Studies",/world-university-rankings/university-bergen
University of Gothenburg,,Sweden,0,University of Gothenburg,676,201-225,201,master_account,64.1,223,38.0,245,47.1,242,-,328,35.8,144,23.4,327,"Other Health,Physics & Astronomy,Archaeology,Medicine & Dentistry,Economics & Econometrics,Art, Performing Arts & Design,History, Philosophy & Theology,Law,Biological Sciences,Business & Management,Sport Science,Education,Languages, Literature & Linguistics,Chemistry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,Sociology,Politics & International Studies (incl Development Studies),Psychology,Accounting & Finance,Mathematics & Statistics,Computer Science",/world-university-rankings/university-gothenburg
"Birkbeck, University of London",,United Kingdom,0,"Birkbeck, University of London",613,201-225,201,master_account,59.9,240,29.0,359,83.5,39,-,210,27.4,237,31.3,221,"Education,Other Health,History, Philosophy & Theology,Psychology,Mathematics & Statistics,Art, Performing Arts & Design,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Physics & Astronomy,Business & Management,Accounting & Finance,Geography,Biological Sciences,Law,Sociology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Computer Science,Economics & Econometrics",/world-university-rankings/birkbeck-university-london
University of Science and Technology of China,,China,0,University of Science and Technology of China,656,201-225,201,master_account,69.6,175,69.4,71,25.8,371,-,361,26.1,249,38.7,144,"Chemistry,Computer Science,Biological Sciences,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Business & Management,General Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,Electrical & Electronic Engineering,Economics & Econometrics,Mathematics & Statistics",/world-university-rankings/university-science-and-technology-china
University of Innsbruck,,Austria,0,University of Innsbruck,677,201-225,201,master_account,70.6,168,40.2,214,91.4,8,-,334,17.2,348,25.2,306,"Biological Sciences,Architecture,History, Philosophy & Theology,Business & Management,Law,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Education,Accounting & Finance,Chemistry,Civil Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Sport Science,Computer Science,Other Health,Economics & Econometrics,Chemical Engineering,Psychology,Mathematics & Statistics,Sociology,Archaeology,Communication & Media Studies,Electrical & Electronic Engineering",/world-university-rankings/university-innsbruck
University of Victoria,,Canada,0,University of Victoria,641,201-225,201,master_account,75.5,125,30.1,348,67.0,120,-,382,28.5,221,18.1,380,"Business & Management,Economics & Econometrics,Biological Sciences,Computer Science,Psychology,Education,General Engineering,Physics & Astronomy,Chemistry,Geography,Geology, Environmental, Earth & Marine Sciences,Other Health,Civil Engineering,Mathematics & Statistics,Sociology,Medicine & Dentistry,Electrical & Electronic Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Law,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Communication & Media Studies",/world-university-rankings/university-victoria
City University of Hong Kong CityU HK,,Hong Kong,11,City University of Hong Kong,657,201-225,201,master_account,60.2,238,55.7,109,65.9,126,-,218,33.5,165,30.9,228,"Communication & Media Studies,Electrical & Electronic Engineering,Architecture,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Accounting & Finance,General Engineering,Chemistry,Civil Engineering,Physics & Astronomy,Mathematics & Statistics,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Law,Business & Management",/world-university-rankings/city-university-hong-kong
Nagoya University,,Japan,0,Nagoya University,679,201-225,201,master_account,55.1,292,80.6,49,28.0,363,-,260,32.1,179,37.4,157,"Biological Sciences,Archaeology,Medicine & Dentistry,Law,Other Health,History, Philosophy & Theology,Computer Science,Psychology,General Engineering,Education,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Agriculture & Forestry,Accounting & Finance,Languages, Literature & Linguistics,Business & Management,Architecture,Mathematics & Statistics,Chemistry,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/nagoya-university
University of Trento,,Italy,0,University of Trento,763,201-225,201,master_account,71.5,160,42.8,184,54.7,195,-,375,22.9,282,27.2,276,"Architecture,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Law,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Electrical & Electronic Engineering,Economics & Econometrics,Computer Science,Civil Engineering,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),Sociology,Psychology",/world-university-rankings/university-trento
Sungkyunkwan University (SKKU),,South Korea,6,Sungkyunkwan University (SKKU),805,201-225,201,master_account,45.8,359,98.6,20,33.7,331,-,292,38.8,123,37.6,155,"Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Languages, Literature & Linguistics,Economics & Econometrics,Law,Business & Management,History, Philosophy & Theology,Architecture,Electrical & Electronic Engineering,Education,Medicine & Dentistry,Biological Sciences,General Engineering,Computer Science,Sport Science,Politics & International Studies (incl Development Studies),Chemical Engineering,Civil Engineering,Communication & Media Studies,Sociology,Other Health,Chemistry,Accounting & Finance,Mathematics & Statistics,Psychology,Physics & Astronomy",/world-university-rankings/sungkyunkwan-university-skku
Fudan University,,China,0,Fudan University,700,201-225,201,master_account,54.1,300,46.7,149,37.9,296,-,225,31.9,184,41.6,114,"Geography,Archaeology,Medicine & Dentistry,Other Health,Computer Science,Art, Performing Arts & Design,Law,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Business & Management,Agriculture & Forestry,Education,Biological Sciences,Psychology,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Physics & Astronomy,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Sociology",/world-university-rankings/fudan-university
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,201-225,201,master_account,80.7,95,39.8,217,56.4,186,-,228,20.4,314,28.9,255,"Law,History, Philosophy & Theology,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Archaeology,Politics & International Studies (incl Development Studies),Education,Psychology,Languages, Literature & Linguistics,Computer Science,Business & Management,Economics & Econometrics,Chemistry,Physics & Astronomy,Mathematics & Statistics,Sport Science,Accounting & Finance,Sociology,Geography,Biological Sciences",/world-university-rankings/goethe-university-frankfurt
University of Strasbourg,,France,0,University of Strasbourg,684,201-225,201,master_account,76.6,118,32.0,317,69.2,102,-,367,21.1,304,25.2,308,"General Engineering,Veterinary Science,Architecture,Sport Science,History, Philosophy & Theology,Other Health,Chemical Engineering,Archaeology,Mechanical & Aerospace Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,Education,Business & Management,Geography,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Chemistry,Civil Engineering,Mathematics & Statistics,Medicine & Dentistry,Law,Computer Science,Agriculture & Forestry,Economics & Econometrics,Sociology,Accounting & Finance,Electrical & Electronic Engineering,Psychology,Communication & Media Studies,Art, Performing Arts & Design",/world-university-rankings/university-strasbourg
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,201-225,201,master_account,48.9,332,36.2,263,59.7,157,-,295,37.2,133,35.1,186,"Physics & Astronomy,Electrical & Electronic Engineering,Medicine & Dentistry,Computer Science,Architecture,Education,Other Health,Chemistry,Chemical Engineering,Mathematics & Statistics,Business & Management,Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences",/world-university-rankings/technion-israel-institute-technology
Korea University,,South Korea,6,Korea University,702,201-225,201,master_account,41.1,376,70.3,69,35.5,311,-,246,42.2,108,46.2,88,"Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design,Sociology,Law,History, Philosophy & Theology,Archaeology,Medicine & Dentistry,Psychology,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Economics & Econometrics,Chemistry,Politics & International Studies (incl Development Studies),Education,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Agriculture & Forestry,Business & Management,Sport Science,Other Health,Electrical & Electronic Engineering,Computer Science,Accounting & Finance,Geography",/world-university-rankings/korea-university
University of Adelaide Adelaide University,,Australia,0,University of Adelaide,665,201-225,201,master_account,56.8,278,54.1,113,78.2,63,-,307,34.3,159,28.7,260,"General Engineering,Other Health,Art, Performing Arts & Design,Law,Civil Engineering,Psychology,Medicine & Dentistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Computer Science,Education,Business & Management,Sociology,Politics & International Studies (incl Development Studies),Geography,Chemistry,Economics & Econometrics,Mathematics & Statistics,Agriculture & Forestry,Biological Sciences,Architecture,Veterinary Science,Mechanical & Aerospace Engineering,Chemical Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",/world-university-rankings/university-adelaide
Ulm University,,Germany,0,Ulm University,687,201-225,201,master_account,68.4,181,51.1,128,54.6,196,-,304,20.6,312,38.6,146,"Biological Sciences,Physics & Astronomy,Other Health,Chemical Engineering,Computer Science,Electrical & Electronic Engineering,Accounting & Finance,Psychology,Mathematics & Statistics,Chemistry,Business & Management,Medicine & Dentistry,Economics & Econometrics",/world-university-rankings/ulm-university
"St George’s, University of London",,United Kingdom,0,"St George’s, University of London",872,201-225,201,master_account,84.1,76,30.6,336,57.3,182,-,287,22.9,280,20.5,352,"Medicine & Dentistry,Other Health",/world-university-rankings/st-georges-university-london
Tokyo Metropolitan University,,Japan,0,Tokyo Metropolitan University,712,201-225,201,master_account,100.0,2,31.0,331,29.4,351,-,299,9.6,398,19.3,366,"Sociology,Geology, Environmental, Earth & Marine Sciences,General Engineering,Languages, Literature & Linguistics,Chemistry,Other Health,Architecture,Archaeology,Electrical & Electronic Engineering,Civil Engineering,History, Philosophy & Theology,Physics & Astronomy,Mechanical & Aerospace Engineering,Computer Science,Chemical Engineering,Biological Sciences,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Accounting & Finance,Psychology,Business & Management,Law,Education,Economics & Econometrics,Sport Science,Mathematics & Statistics",/world-university-rankings/tokyo-metropolitan-university
Istanbul Technical University,,Turkey,0,Istanbul Technical University,750,201-225,201,master_account,82.3,84,68.2,74,35.7,306,-,238,19.2,328,26.2,293,"Politics & International Studies (incl Development Studies),Computer Science,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,General Engineering,Mathematics & Statistics,Business & Management,Art, Performing Arts & Design,Languages, Literature & Linguistics,Chemistry,Architecture,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Chemical Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics",/world-university-rankings/istanbul-technical-university
Laval University,,Canada,11,Laval University,876,201-225,201,master_account,59.3,247,68.5,73,54.0,204,-,248,29.1,214,37.7,153,"History, Philosophy & Theology,Architecture,Archaeology,Medicine & Dentistry,Economics & Econometrics,General Engineering,Business & Management,Computer Science,Education,Other Health,Accounting & Finance,Mechanical & Aerospace Engineering,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,Psychology,Agriculture & Forestry,Sport Science,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Geography,Communication & Media Studies,Languages, Literature & Linguistics,Art, Performing Arts & Design,Law,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/laval-university
Cardiff University,,United Kingdom,0,Cardiff University,671,201-225,201,master_account,64.6,215,34.4,284,70.6,91,-,212,30.9,195,28.0,266,"Medicine & Dentistry,Other Health,Business & Management,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Geography,Architecture,Economics & Econometrics,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,Education,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Sociology,Law,Chemistry,Psychology,Civil Engineering",/world-university-rankings/cardiff-university
University of Tübingen,,Germany,0,University of Tübingen,652,201-225,201,master_account,71.8,154,32.3,312,56.6,185,-,378,21.6,297,31.1,225,"Geography,Communication & Media Studies,Business & Management,Economics & Econometrics,Sociology,Languages, Literature & Linguistics,Biological Sciences,History, Philosophy & Theology,Psychology,Mathematics & Statistics,Art, Performing Arts & Design,Sport Science,Medicine & Dentistry,Other Health,Archaeology,Education,Accounting & Finance,Computer Science,Law,Politics & International Studies (incl Development Studies),Chemistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",/world-university-rankings/university-tubingen
University of Calgary,,Canada,0,University of Calgary,693,201-225,201,master_account,56.8,279,45.4,162,62.9,138,-,314,30.2,201,32.8,206,"Other Health,Law,Art, Performing Arts & Design,Sport Science,Physics & Astronomy,Architecture,Medicine & Dentistry,History, Philosophy & Theology,Languages, Literature & Linguistics,Archaeology,Mathematics & Statistics,Geography,Veterinary Science,Chemical Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Computer Science,Psychology,Accounting & Finance,Mechanical & Aerospace Engineering,Biological Sciences,Business & Management,Sociology,Education,Politics & International Studies (incl Development Studies),Chemistry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-calgary
Middle East Technical University,,Turkey,0,Middle East Technical University,754,201-225,201,master_account,56.4,280,57.0,105,31.2,343,-,257,30.0,203,39.2,134,"Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Chemistry,Architecture,Psychology,Sport Science,Mathematics & Statistics,Physics & Astronomy,Biological Sciences,Business & Management,History, Philosophy & Theology,General Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Computer Science,Civil Engineering,Accounting & Finance,Education,Sociology",/world-university-rankings/middle-east-technical-university
William & Mary,,United States,0,William & Mary,611,201-225,201,public,73.6,141,31.9,318,26.0,369,-,397,18.5,337,37.2,161,"Chemistry,Politics & International Studies (incl Development Studies),Education,Mathematics & Statistics,Psychology,Sociology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Biological Sciences,Veterinary Science,History, Philosophy & Theology,Business & Management,Languages, Literature & Linguistics,Accounting & Finance,Computer Science,Physics & Astronomy,Agriculture & Forestry,Archaeology,Architecture,Sport Science,Art, Performing Arts & Design,Communication & Media Studies,Law",/world-university-rankings/william-mary
University of Münster,,Germany,0,University of Münster,756,226-250,226,master_account,70.7,167,39.5,222,45.1,252,-,347,18.2,340,30.0,242,"Psychology,Accounting & Finance,Biological Sciences,Business & Management,Physics & Astronomy,Mathematics & Statistics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Chemistry,Politics & International Studies (incl Development Studies),Communication & Media Studies,Education,Sociology,Geography,Art, Performing Arts & Design,Law,Medicine & Dentistry,Other Health,History, Philosophy & Theology,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics",/world-university-rankings/university-munster
Queen’s University,,Canada,0,Queen’s University,639,226-250,226,master_account,51.6,315,63.5,86,59.8,156,-,279,29.5,209,36.2,170,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Education,Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Psychology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Biological Sciences,Languages, Literature & Linguistics,Sociology,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Accounting & Finance,Electrical & Electronic Engineering,Medicine & Dentistry,General Engineering,Computer Science,Law,Geography,Other Health,Mathematics & Statistics,Sport Science,Economics & Econometrics,Business & Management,Chemical Engineering",/world-university-rankings/queens-university
University of Turin,,Italy,0,University of Turin,884,226-250,226,master_account,72.7,146,41.9,196,39.7,283,-,379,20.9,309,26.1,296,"Languages, Literature & Linguistics,History, Philosophy & Theology,Business & Management,Archaeology,Medicine & Dentistry,Other Health,Computer Science,Education,Psychology,Art, Performing Arts & Design,Law,Chemical Engineering,Agriculture & Forestry,Accounting & Finance,Biological Sciences,Veterinary Science,Sport Science,Mathematics & Statistics,Chemistry,Physics & Astronomy,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-turin
University of the Witwatersrand Wits,,South Africa,11,University of the Witwatersrand,739,226-250,226,master_account,55.8,288,99.0,18,68.2,107,-,374,29.3,212,22.4,337,"Psychology,Law,Business & Management,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Art, Performing Arts & Design,Mathematics & Statistics,Biological Sciences,Economics & Econometrics,Architecture,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Geography,Electrical & Electronic Engineering,Sociology,Accounting & Finance,Civil Engineering,General Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering,Archaeology,Education,Other Health,Medicine & Dentistry,Sport Science,Chemistry,Languages, Literature & Linguistics,Chemical Engineering",/world-university-rankings/university-witwatersrand
University of São Paulo,,Brazil,0,University of São Paulo,642,226-250,226,master_account,29.4,394,40.1,215,24.9,377,-,360,50.8,72,47.2,83,"Art, Performing Arts & Design,History, Philosophy & Theology,Communication & Media Studies,Law,Architecture,Biological Sciences,Agriculture & Forestry,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Psychology,General Engineering,Other Health,Archaeology,Languages, Literature & Linguistics,Sport Science,Business & Management,Computer Science,Medicine & Dentistry,Education,Mechanical & Aerospace Engineering,Mathematics & Statistics,Civil Engineering,Chemistry,Veterinary Science,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Economics & Econometrics,Accounting & Finance,Sociology,Physics & Astronomy",/world-university-rankings/university-sao-paulo
University of Konstanz,,Germany,0,University of Konstanz,658,226-250,226,master_account,59.9,245,59.5,101,58.9,164,-,338,30.7,198,27.0,282,"History, Philosophy & Theology,Economics & Econometrics,Computer Science,Biological Sciences,Sport Science,Mathematics & Statistics,Education,Physics & Astronomy,Psychology,Chemistry,Accounting & Finance,Communication & Media Studies,Business & Management,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Sociology,Art, Performing Arts & Design,Law",/world-university-rankings/university-konstanz
Vienna University of Technology,,Austria,0,Vienna University of Technology,810,226-250,226,master_account,40.9,377,66.6,79,72.4,84,-,391,30.8,196,39.2,135,"Business & Management,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemistry,Mathematics & Statistics,Civil Engineering,Mechanical & Aerospace Engineering,General Engineering,Electrical & Electronic Engineering,Computer Science,Chemical Engineering",/world-university-rankings/vienna-university-technology
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,226-250,226,master_account,64.2,217,39.1,229,48.3,233,-,204,28.0,229,30.6,235,"Chemistry,Geology, Environmental, Earth & Marine Sciences,Sport Science,Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Biological Sciences,Law,Chemical Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,General Engineering,Accounting & Finance,Computer Science,Art, Performing Arts & Design,Psychology,History, Philosophy & Theology,Archaeology,Communication & Media Studies,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Agriculture & Forestry,Education,Business & Management,Veterinary Science,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/autonomous-university-barcelona
Panjab University,,India,0,Panjab University,960,226-250,226,master_account,84.7,70,28.4,365,29.3,353,-,273,14.0,380,25.8,301,"Sociology,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Geography,Languages, Literature & Linguistics,Economics & Econometrics,General Engineering,Business & Management,Art, Performing Arts & Design,Education,Communication & Media Studies,Medicine & Dentistry,Chemical Engineering",/world-university-rankings/panjab-university
University of Barcelona,,Spain,6,University of Barcelona,667,226-250,226,master_account,74.9,132,30.3,343,45.0,253,-,309,24.7,264,24.5,319,"Politics & International Studies (incl Development Studies),Psychology,Physics & Astronomy,Agriculture & Forestry,Mathematics & Statistics,Biological Sciences,Economics & Econometrics,Business & Management,Languages, Literature & Linguistics,Accounting & Finance,Chemistry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,Sport Science,Sociology,Education,Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Computer Science,Medicine & Dentistry,Archaeology,History, Philosophy & Theology,Other Health,Law,Art, Performing Arts & Design",/world-university-rankings/university-barcelona
Georgia Health Sciences University,,United States,0,Georgia Health Sciences University,661,226-250,226,master_account,63.5,226,-,373,30.8,345,-,227,12.1,390,47.2,82,,/world-university-rankings/georgia-health-sciences-university
