aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Barcelona,,Spain,6,University of Barcelona,667,201-225,201,master_account,71.9,123,29.5,298,44.1,231,-,319,22.2,267,24.5,299,"Politics & International Studies (incl Development Studies),Psychology,Physics & Astronomy,Agriculture & Forestry,Mathematics & Statistics,Biological Sciences,Economics & Econometrics,Business & Management,Languages, Literature & Linguistics,Accounting & Finance,Chemistry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Geography,Sport Science,Sociology,Education,Chemical Engineering,Electrical & Electronic Engineering,General Engineering,Computer Science,Medicine & Dentistry,Archaeology,History, Philosophy & Theology,Other Health,Law,Art, Performing Arts & Design",/world-university-rankings/university-barcelona
University of Strasbourg,,France,0,University of Strasbourg,684,201-225,201,master_account,70.3,129,32.1,265,70.4,102,-,369,17.3,327,26.7,270,"General Engineering,Veterinary Science,Architecture,Sport Science,History, Philosophy & Theology,Other Health,Chemical Engineering,Archaeology,Mechanical & Aerospace Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,Education,Business & Management,Geography,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Chemistry,Civil Engineering,Mathematics & Statistics,Medicine & Dentistry,Law,Computer Science,Agriculture & Forestry,Economics & Econometrics,Sociology,Accounting & Finance,Electrical & Electronic Engineering,Psychology,Communication & Media Studies,Art, Performing Arts & Design",/world-university-rankings/university-strasbourg
University of Essex,,United Kingdom,0,University of Essex,674,201-225,201,master_account,37.0,309,28.3,314,90.1,16,-,329,35.9,160,31.7,217,"Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Psychology,History, Philosophy & Theology,Sport Science,Biological Sciences,Medicine & Dentistry,Mathematics & Statistics,Communication & Media Studies,Accounting & Finance,Veterinary Science,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Business & Management,Sociology,Other Health,Law,Agriculture & Forestry,Economics & Econometrics,Electrical & Electronic Engineering,Computer Science",/world-university-rankings/university-essex
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,201-225,201,master_account,34.0,329,33.6,242,48.9,205,-,302,45.0,104,38.7,158,"Physics & Astronomy,Electrical & Electronic Engineering,Medicine & Dentistry,Computer Science,Architecture,Education,Other Health,Chemistry,Chemical Engineering,Mathematics & Statistics,Business & Management,Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences",/world-university-rankings/technion-israel-institute-technology
University of Otago,,New Zealand,1,University of Otago,682,201-225,201,master_account,48.0,248,27.8,323,88.8,26,-,358,28.0,221,24.5,300,"Sociology,Art, Performing Arts & Design,Law,History, Philosophy & Theology,Education,Archaeology,Medicine & Dentistry,Other Health,Computer Science,General Engineering,Psychology,Languages, Literature & Linguistics,Business & Management,Biological Sciences,Sport Science,Mathematics & Statistics,Physics & Astronomy,Geography,Chemistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Communication & Media Studies,Economics & Econometrics,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-otago
University of Adelaide Adelaide University,,Australia,0,University of Adelaide,665,201-225,201,master_account,43.8,271,50.7,108,81.7,52,-,316,33.4,184,32.2,213,"General Engineering,Other Health,Art, Performing Arts & Design,Law,Civil Engineering,Psychology,Medicine & Dentistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Computer Science,Education,Business & Management,Sociology,Politics & International Studies (incl Development Studies),Geography,Chemistry,Economics & Econometrics,Mathematics & Statistics,Agriculture & Forestry,Biological Sciences,Architecture,Veterinary Science,Mechanical & Aerospace Engineering,Chemical Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy",/world-university-rankings/university-adelaide
Tulane University,,United States,0,Tulane University,686,201-225,201,private,58.8,178,-,387,29.8,306,-,309,34.1,176,28.0,257,"Art, Performing Arts & Design,Law,History, Philosophy & Theology,Architecture,Languages, Literature & Linguistics,Medicine & Dentistry,Other Health,Computer Science,General Engineering,Business & Management,Chemical Engineering,Biological Sciences,Accounting & Finance,Mathematics & Statistics,Physics & Astronomy,Chemistry,Psychology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Education,Politics & International Studies (incl Development Studies),Sociology,Economics & Econometrics",/world-university-rankings/tulane-university
Bilkent University,,Turkey,0,Bilkent University,668,201-225,201,master_account,60.8,172,29.4,300,48.5,208,-,212,22.3,264,27.9,259,"Languages, Literature & Linguistics,Archaeology,Psychology,Architecture,Accounting & Finance,Computer Science,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Business & Management,Art, Performing Arts & Design,Law,Economics & Econometrics,History, Philosophy & Theology,Physics & Astronomy,Mathematics & Statistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Education,Chemistry,Biological Sciences",/world-university-rankings/bilkent-university
Université Libre de Bruxelles,,Belgium,0,Université Libre de Bruxelles,669,201-225,201,master_account,53.5,212,52.8,104,80.4,57,-,313,25.9,238,23.6,308,"Communication & Media Studies,Civil Engineering,Law,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Other Health,Sport Science,Physics & Astronomy,Biological Sciences,Chemical Engineering,Geography,Accounting & Finance,Mathematics & Statistics,Chemistry,Agriculture & Forestry,General Engineering,Medicine & Dentistry,Business & Management,Education,Computer Science,Psychology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Architecture,Languages, Literature & Linguistics,History, Philosophy & Theology,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Archaeology",/world-university-rankings/universite-libre-de-bruxelles
Ulm University,,Germany,0,Ulm University,687,201-225,201,master_account,46.7,255,69.8,62,50.8,194,-,311,18.8,306,40.8,142,"Biological Sciences,Physics & Astronomy,Other Health,Chemical Engineering,Computer Science,Electrical & Electronic Engineering,Accounting & Finance,Psychology,Mathematics & Statistics,Chemistry,Business & Management,Medicine & Dentistry,Economics & Econometrics",/world-university-rankings/ulm-university
University of Waterloo,,Canada,11,University of Waterloo,689,201-225,201,master_account,32.5,335,32.7,257,62.1,146,-,385,44.2,108,35.8,182,"Civil Engineering,Mechanical & Aerospace Engineering,Archaeology,General Engineering,Geography,Accounting & Finance,Mathematics & Statistics,Electrical & Electronic Engineering,Chemical Engineering,Biological Sciences,Sport Science,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Architecture,Economics & Econometrics,Psychology,History, Philosophy & Theology,Physics & Astronomy,Art, Performing Arts & Design,Languages, Literature & Linguistics,Business & Management,Other Health,Sociology,Politics & International Studies (incl Development Studies),Chemistry,Computer Science",/world-university-rankings/university-waterloo
University at Buffalo,,United States,0,University at Buffalo,670,201-225,201,public,42.0,284,40.9,162,49.2,202,-,314,35.6,163,44.3,118,"Art, Performing Arts & Design,Sport Science,Sociology,Accounting & Finance,Chemistry,Mathematics & Statistics,Other Health,Medicine & Dentistry,Law,Archaeology,Architecture,Computer Science,General Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Business & Management,Chemical Engineering,Civil Engineering,Biological Sciences,Psychology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Education,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/university-buffalo
Umeå University,,Sweden,0,Umeå University,688,201-225,201,master_account,59.4,176,26.3,344,52.0,189,-,312,29.2,213,20.8,333,"Archaeology,Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Other Health,Medicine & Dentistry,General Engineering,Electrical & Electronic Engineering,Computer Science,Mechanical & Aerospace Engineering,Civil Engineering,Art, Performing Arts & Design,Biological Sciences,Veterinary Science,Chemical Engineering,Sport Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry,Sociology,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Education,Accounting & Finance,Business & Management,Psychology,Law,Economics & Econometrics",/world-university-rankings/umea-university
Cardiff University,,United Kingdom,0,Cardiff University,671,201-225,201,master_account,51.7,222,35.5,216,67.8,113,-,216,34.0,177,28.9,245,"Medicine & Dentistry,Other Health,Business & Management,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,Geography,Architecture,Economics & Econometrics,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,Education,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Sociology,Law,Chemistry,Psychology,Civil Engineering",/world-university-rankings/cardiff-university
Western University,,Canada,11,Western University,690,201-225,201,master_account,38.5,302,41.9,154,55.7,174,-,397,34.3,175,38.8,156,"Archaeology,Computer Science,Medicine & Dentistry,Other Health,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Chemistry,Economics & Econometrics,Mathematics & Statistics,Electrical & Electronic Engineering,General Engineering,Civil Engineering,Sport Science,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Psychology,Business & Management,Communication & Media Studies,History, Philosophy & Theology,Education,Law,Geography,Politics & International Studies (incl Development Studies),Sociology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Biological Sciences",/world-university-rankings/western-university
University of Cincinnati,,United States,0,University of Cincinnati,672,201-225,201,public,69.0,136,32.9,250,20.6,375,-,325,24.9,243,29.0,243,"Chemical Engineering,Sociology,Psychology,Biological Sciences,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Chemistry,Geography,Law,Architecture,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Computer Science,Other Health,Medicine & Dentistry,Economics & Econometrics,Archaeology,General Engineering,Accounting & Finance,Electrical & Electronic Engineering,Civil Engineering,Business & Management,Physics & Astronomy,Mathematics & Statistics,Sport Science,Education,Languages, Literature & Linguistics",/world-university-rankings/university-cincinnati
University of Würzburg,,Germany,0,University of Würzburg,691,201-225,201,master_account,63.0,161,27.9,322,44.0,232,-,387,18.0,319,31.3,221,"Computer Science,Art, Performing Arts & Design,Medicine & Dentistry,Law,Economics & Econometrics,Other Health,Psychology,Education,Mathematics & Statistics,Sociology,Sport Science,Physics & Astronomy,Business & Management,Politics & International Studies (incl Development Studies),Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Biological Sciences,History, Philosophy & Theology,Archaeology,Geography,Languages, Literature & Linguistics",/world-university-rankings/university-wurzburg
Colorado School of Mines,,United States,0,Colorado School of Mines,673,201-225,201,public,63.7,156,99.4,16,38.4,253,-,222,22.8,262,24.6,297,"Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,General Engineering,Mathematics & Statistics,Economics & Econometrics,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science",/world-university-rankings/colorado-school-mines
University of Calgary,,Canada,0,University of Calgary,693,226-250,226,master_account,39.7,295,39.5,176,42.7,235,-,323,34.4,173,34.0,197,"Other Health,Law,Art, Performing Arts & Design,Sport Science,Physics & Astronomy,Architecture,Medicine & Dentistry,History, Philosophy & Theology,Languages, Literature & Linguistics,Archaeology,Mathematics & Statistics,Geography,Veterinary Science,Chemical Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Computer Science,Psychology,Accounting & Finance,Mechanical & Aerospace Engineering,Biological Sciences,Business & Management,Sociology,Education,Politics & International Studies (incl Development Studies),Chemistry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-calgary
Swedish University of Agricultural Sciences,,Sweden,0,Swedish University of Agricultural Sciences,711,226-250,226,master_account,49.8,238,100.0,9,43.5,233,-,300,22.2,266,28.9,246,"Education,Biological Sciences,General Engineering,Architecture,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Business & Management",/world-university-rankings/swedish-university-agricultural-sciences
Carleton University,,Canada,0,Carleton University,694,226-250,226,master_account,61.6,169,-,370,58.6,156,-,217,24.2,248,17.0,376,"Electrical & Electronic Engineering,Accounting & Finance,History, Philosophy & Theology,Communication & Media Studies,Sociology,Economics & Econometrics,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Psychology,Civil Engineering,Computer Science,Mechanical & Aerospace Engineering,Business & Management,Architecture,Languages, Literature & Linguistics,Law,General Engineering,Geography,Mathematics & Statistics,Physics & Astronomy,Chemistry",/world-university-rankings/carleton-university
University of Trieste,,Italy,0,University of Trieste,713,226-250,226,master_account,76.9,102,31.3,274,45.5,227,-,379,12.9,374,16.7,379,"Chemistry,History, Philosophy & Theology,Physics & Astronomy,Architecture,Languages, Literature & Linguistics,Psychology,Geography,Accounting & Finance,Communication & Media Studies,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Politics & International Studies (incl Development Studies),Other Health,Archaeology,Art, Performing Arts & Design,Computer Science,Law,Business & Management,Chemical Engineering,Biological Sciences,Agriculture & Forestry,Economics & Econometrics,General Engineering,Civil Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Education,Mathematics & Statistics",/world-university-rankings/university-trieste
Chalmers University of Technology,,Sweden,0,Chalmers University of Technology,695,226-250,226,master_account,36.3,316,79.3,46,66.0,123,-,218,37.2,149,25.9,280,"Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering,Computer Science,Architecture,Chemical Engineering,Biological Sciences,Economics & Econometrics,Sport Science,Chemistry,Education,General Engineering,Other Health,Civil Engineering,Physics & Astronomy",/world-university-rankings/chalmers-university-technology
Yonsei University,,South Korea,0,Yonsei University,714,226-250,226,master_account,36.9,310,47.9,120,23.3,359,-,399,33.6,180,41.5,136,"Architecture,Biological Sciences,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Computer Science,Economics & Econometrics,Education,Electrical & Electronic Engineering,General Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,Sociology",/world-university-rankings/yonsei-university
"Colorado State University, Fort Collins",,United States,0,"Colorado State University, Fort Collins",696,226-250,226,public,51.2,226,-,372,25.5,340,-,223,32.0,191,26.9,268,"Psychology,Sociology,Education,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Geography,Business & Management,Other Health,General Engineering,Computer Science,Medicine & Dentistry,History, Philosophy & Theology,Physics & Astronomy,Mathematics & Statistics,Sport Science,Chemical Engineering,Civil Engineering,Architecture,Mechanical & Aerospace Engineering,Veterinary Science,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Chemistry",/world-university-rankings/colorado-state-university-fort-collins-0
Creighton University,,United States,0,Creighton University,697,226-250,226,private,55.7,198,24.2,366,25.0,343,-,224,10.5,393,43.6,123,"Biological Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Accounting & Finance,Physics & Astronomy,Communication & Media Studies,Sport Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Law,Chemistry,Sociology,Education,Other Health,Medicine & Dentistry,History, Philosophy & Theology,Psychology",/world-university-rankings/creighton-university
Dalhousie University,,Canada,0,Dalhousie University,698,226-250,226,master_account,43.0,275,72.5,59,64.8,130,-,226,30.7,198,25.5,284,"History, Philosophy & Theology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,Business & Management,Politics & International Studies (incl Development Studies),Law,Mechanical & Aerospace Engineering,Veterinary Science,Electrical & Electronic Engineering,Medicine & Dentistry,Accounting & Finance,Agriculture & Forestry,Architecture,Chemical Engineering,Sociology,Civil Engineering,Other Health,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Psychology,Mathematics & Statistics,Chemistry,Physics & Astronomy,General Engineering",/world-university-rankings/dalhousie-university
Drexel University,,United States,0,Drexel University,699,226-250,226,private,59.4,175,29.9,291,37.8,259,-,228,12.2,383,36.9,172,"Agriculture & Forestry,Computer Science,Sociology,Chemistry,Other Health,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,General Engineering,Physics & Astronomy,Mathematics & Statistics,Psychology,Economics & Econometrics,Civil Engineering,Languages, Literature & Linguistics,Business & Management,Law,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Chemical Engineering,Accounting & Finance,Communication & Media Studies,Education,History, Philosophy & Theology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Architecture",/world-university-rankings/drexel-university
Fudan University,,China,0,Fudan University,700,226-250,226,master_account,42.9,277,40.5,169,36.1,268,-,230,26.2,234,42.4,131,"Geography,Archaeology,Medicine & Dentistry,Other Health,Computer Science,Art, Performing Arts & Design,Law,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,General Engineering,Business & Management,Agriculture & Forestry,Education,Biological Sciences,Psychology,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Physics & Astronomy,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Sociology",/world-university-rankings/fudan-university
University of Hamburg,,Germany,6,University of Hamburg,701,226-250,226,master_account,50.0,237,27.4,329,56.3,170,-,335,21.3,281,35.2,187,"Economics & Econometrics,Biological Sciences,Chemistry,History, Philosophy & Theology,Medicine & Dentistry,Law,Psychology,Sport Science,Mathematics & Statistics,Archaeology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Education,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology,Languages, Literature & Linguistics,Business & Management,Computer Science,Agriculture & Forestry,Other Health",/world-university-rankings/university-hamburg
University of Milan,,Italy,0,University of Milan,704,226-250,226,master_account,51.3,225,35.0,225,34.3,276,-,352,24.3,247,37.1,168,"Art, Performing Arts & Design,Languages, Literature & Linguistics,Psychology,Archaeology,Medicine & Dentistry,Other Health,Computer Science,Agriculture & Forestry,Biological Sciences,Economics & Econometrics,Veterinary Science,Law,Business & Management,Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography,History, Philosophy & Theology,Accounting & Finance,Sport Science",/world-university-rankings/university-milan
University of Milan-Bicocca,,Italy,0,University of Milan-Bicocca,705,226-250,226,master_account,78.3,96,35.6,214,33.2,285,-,351,12.3,382,22.5,320,"Physics & Astronomy,Education,Sociology,Psychology,Other Health,Mathematics & Statistics,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Communication & Media Studies,Accounting & Finance,Business & Management,Medicine & Dentistry,Law,Chemistry",/world-university-rankings/university-milan-bicocca
Korea University,,South Korea,6,Korea University,702,226-250,226,master_account,30.2,343,49.7,112,23.4,357,-,249,39.6,134,39.5,149,"Languages, Literature & Linguistics,Architecture,Art, Performing Arts & Design,Sociology,Law,History, Philosophy & Theology,Archaeology,Medicine & Dentistry,Psychology,General Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Mathematics & Statistics,Physics & Astronomy,Economics & Econometrics,Chemistry,Politics & International Studies (incl Development Studies),Education,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Agriculture & Forestry,Business & Management,Sport Science,Other Health,Electrical & Electronic Engineering,Computer Science,Accounting & Finance,Geography",/world-university-rankings/korea-university
University of Missouri-Columbia,,United States,0,University of Missouri-Columbia,706,226-250,226,public,37.7,305,26.5,343,26.9,325,-,353,33.7,178,38.5,160,"Mathematics & Statistics,Chemistry,Biological Sciences,Physics & Astronomy,Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Psychology,Mechanical & Aerospace Engineering,Agriculture & Forestry,Accounting & Finance,Geography,Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Sociology,Education,Communication & Media Studies,Electrical & Electronic Engineering,Veterinary Science,Chemical Engineering,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Civil Engineering,Economics & Econometrics",/world-university-rankings/university-missouri-columbia
Macquarie University,,Australia,6,Macquarie University,703,226-250,226,master_account,46.5,256,42.3,146,93.0,7,-,259,23.2,259,21.3,328,"Physics & Astronomy,Mathematics & Statistics,Sociology,Biological Sciences,Accounting & Finance,Agriculture & Forestry,Law,Archaeology,Medicine & Dentistry,Education,Architecture,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Economics & Econometrics,Computer Science,Business & Management,Politics & International Studies (incl Development Studies),Psychology,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Geography,Communication & Media Studies,History, Philosophy & Theology,Other Health,Chemistry",/world-university-rankings/macquarie-university
National Chiao Tung University,,Taiwan,0,National Chiao Tung University,707,226-250,226,master_account,25.1,363,100.0,7,24.2,349,-,268,44.5,105,36.4,177,"Electrical & Electronic Engineering,General Engineering,Business & Management,Civil Engineering,Communication & Media Studies,Chemistry,Computer Science,Mathematics & Statistics,Languages, Literature & Linguistics,Art, Performing Arts & Design,Education,Physics & Astronomy,Mechanical & Aerospace Engineering,Architecture,Sociology,Accounting & Finance,Biological Sciences",/world-university-rankings/national-chiao-tung-university
Tokyo Metropolitan University,,Japan,0,Tokyo Metropolitan University,712,226-250,226,master_account,84.3,74,27.6,326,17.8,390,-,305,10.3,394,19.0,352,"Sociology,Geology, Environmental, Earth & Marine Sciences,General Engineering,Languages, Literature & Linguistics,Chemistry,Other Health,Architecture,Archaeology,Electrical & Electronic Engineering,Civil Engineering,History, Philosophy & Theology,Physics & Astronomy,Mechanical & Aerospace Engineering,Computer Science,Chemical Engineering,Biological Sciences,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Accounting & Finance,Psychology,Business & Management,Law,Education,Economics & Econometrics,Sport Science,Mathematics & Statistics",/world-university-rankings/tokyo-metropolitan-university
University of Padua,,Italy,0,University of Padua,708,226-250,226,master_account,56.2,197,31.1,278,34.3,277,-,359,26.0,237,24.2,306,"Languages, Literature & Linguistics,Psychology,History, Philosophy & Theology,Architecture,Economics & Econometrics,Archaeology,Medicine & Dentistry,Other Health,Computer Science,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Agriculture & Forestry,Art, Performing Arts & Design,Law,Biological Sciences,Accounting & Finance,Veterinary Science,Sport Science,Mathematics & Statistics,Education,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Business & Management,General Engineering,Sociology",/world-university-rankings/university-padua
Simon Fraser University,,Canada,11,Simon Fraser University,709,226-250,226,master_account,53.0,214,37.6,192,56.8,164,-,293,30.0,207,19.6,347,"Economics & Econometrics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Communication & Media Studies,Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Sociology,Art, Performing Arts & Design,Biological Sciences,Psychology,Geography,Business & Management,Electrical & Electronic Engineering,General Engineering,Computer Science,Education,Other Health,Accounting & Finance,Languages, Literature & Linguistics,Archaeology",/world-university-rankings/simon-fraser-university
University of Bologna,,Italy,0,University of Bologna,692,226-250,226,master_account,52.1,218,32.2,264,34.9,274,-,322,22.0,270,32.7,206,"Sport Science,Art, Performing Arts & Design,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Economics & Econometrics,Law,Politics & International Studies (incl Development Studies),Civil Engineering,Sociology,Business & Management,Languages, Literature & Linguistics,Mathematics & Statistics,Other Health,Physics & Astronomy,Chemistry,Biological Sciences,General Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Architecture,Accounting & Finance,Chemical Engineering,Agriculture & Forestry,Archaeology,Veterinary Science,Medicine & Dentistry,Geography,Education",/world-university-rankings/university-bologna
State University of New York Albany,,United States,0,State University of New York Albany,710,226-250,226,public,53.5,211,92.9,32,25.9,336,-,295,30.8,197,25.7,282,"Sport Science,Politics & International Studies (incl Development Studies),Physics & Astronomy,Sociology,Biological Sciences,Civil Engineering,Economics & Econometrics,Business & Management,Chemical Engineering,Agriculture & Forestry,Geography,Veterinary Science,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Art, Performing Arts & Design,Communication & Media Studies,Archaeology,Languages, Literature & Linguistics,Other Health,Architecture,Law,Computer Science,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Chemistry,Mechanical & Aerospace Engineering,Education,Electrical & Electronic Engineering,Psychology",/world-university-rankings/state-university-new-york-albany
University of Southern Denmark,,Denmark,0,University of Southern Denmark,731,251-275,251,master_account,58.0,182,67.9,64,73.7,84,-,367,12.4,380,19.7,343,"Languages, Literature & Linguistics,History, Philosophy & Theology,Medicine & Dentistry,Psychology,Other Health,Computer Science,Electrical & Electronic Engineering,General Engineering,Accounting & Finance,Civil Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Biological Sciences,Sport Science,Education,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Chemistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Business & Management,Sociology,Art, Performing Arts & Design,Law",/world-university-rankings/university-southern-denmark
Kyushu University,,Japan,0,Kyushu University,131724,251-275,251,master_account,23.2,373,75.1,54,19.5,379,-,251,30.7,199,46.8,104,"Biological Sciences,Mathematics & Statistics,Art, Performing Arts & Design,History, Philosophy & Theology,Chemistry,Law,Business & Management,Computer Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Archaeology,Geography,Sport Science,Mechanical & Aerospace Engineering,Accounting & Finance,Other Health,Languages, Literature & Linguistics,Sociology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Physics & Astronomy,Medicine & Dentistry,Agriculture & Forestry,Architecture,Chemical Engineering,Communication & Media Studies,Psychology,General Engineering,Education",/world-university-rankings/kyushu-university
University of Wollongong UOW University of Wollongong Australia,,Australia,6,University of Wollongong,740,251-275,251,master_account,43.5,272,40.4,170,88.7,28,-,386,23.0,261,21.4,327,"Civil Engineering,Languages, Literature & Linguistics,General Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Accounting & Finance,Education,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,Art, Performing Arts & Design,Economics & Econometrics,Computer Science,Archaeology,Other Health,Law,Medicine & Dentistry,Psychology,Mathematics & Statistics,Geography,Politics & International Studies (incl Development Studies),Sociology,Geology, Environmental, Earth & Marine Sciences,Business & Management,Chemistry,Communication & Media Studies",/world-university-rankings/university-wollongong
