aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Nagoya University,,Japan,0,Nagoya University,679,201-225,201,master_account,55.1,292,80.6,49,28.0,363,-,260,32.1,179,37.4,157,"Medicine & Dentistry,Chemical Engineering,Mathematics & Statistics,Biological Sciences,Architecture,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Chemistry,Agriculture & Forestry,Accounting & Finance,Archaeology,Civil Engineering,Psychology,General Engineering,Communication & Media Studies,Education,Physics & Astronomy,Other Health,Law,Computer Science,Geography,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",/world-university-rankings/nagoya-university
University of Trento,,Italy,0,University of Trento,763,201-225,201,master_account,71.5,160,42.8,184,54.7,195,-,375,22.9,282,27.2,276,"History, Philosophy & Theology,Mathematics & Statistics,Archaeology,Civil Engineering,Law,Politics & International Studies (incl Development Studies),Business & Management,Agriculture & Forestry,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Sociology,Physics & Astronomy,Psychology,Architecture,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,Sport Science,Accounting & Finance",/world-university-rankings/university-trento
Sungkyunkwan University (SKKU),,South Korea,6,Sungkyunkwan University (SKKU),805,201-225,201,master_account,45.8,359,98.6,20,33.7,331,-,292,38.8,123,37.6,155,"Physics & Astronomy,Other Health,Architecture,Sport Science,Education,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Art, Performing Arts & Design,Law,Accounting & Finance,Medicine & Dentistry,History, Philosophy & Theology,Chemical Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Psychology,Electrical & Electronic Engineering,Sociology,General Engineering,Computer Science,Languages, Literature & Linguistics,Communication & Media Studies,Biological Sciences,Chemistry,Economics & Econometrics,Civil Engineering",/world-university-rankings/sungkyunkwan-university-skku
Fudan University,,China,0,Fudan University,700,201-225,201,master_account,54.1,300,46.7,149,37.9,296,-,225,31.9,184,41.6,114,"Agriculture & Forestry,History, Philosophy & Theology,Electrical & Electronic Engineering,Medicine & Dentistry,General Engineering,Geography,Sociology,Mathematics & Statistics,Archaeology,Languages, Literature & Linguistics,Law,Psychology,Chemistry,Mechanical & Aerospace Engineering,Chemical Engineering,Accounting & Finance,Business & Management,Art, Performing Arts & Design,Other Health,Economics & Econometrics,Biological Sciences,Education,Politics & International Studies (incl Development Studies),Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Communication & Media Studies",/world-university-rankings/fudan-university
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,201-225,201,master_account,80.7,95,39.8,217,56.4,186,-,228,20.4,314,28.9,255,"Sport Science,Geography,Psychology,Biological Sciences,Accounting & Finance,Agriculture & Forestry,Law,Mathematics & Statistics,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Sociology,Chemistry,Education,Art, Performing Arts & Design,Business & Management,Medicine & Dentistry,Computer Science,Languages, Literature & Linguistics,Archaeology,Other Health,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Economics & Econometrics",/world-university-rankings/goethe-university-frankfurt
University of Strasbourg,,France,0,University of Strasbourg,684,201-225,201,master_account,76.6,118,32.0,317,69.2,102,-,367,21.1,304,25.2,308,"Medicine & Dentistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Education,Agriculture & Forestry,Economics & Econometrics,History, Philosophy & Theology,Archaeology,Psychology,Physics & Astronomy,Architecture,Biological Sciences,Communication & Media Studies,Business & Management,Chemistry,Computer Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),General Engineering,Sport Science,Mathematics & Statistics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Geography,Law,Other Health",/world-university-rankings/university-strasbourg
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,201-225,201,master_account,48.9,332,36.2,263,59.7,157,-,295,37.2,133,35.1,186,"Other Health,General Engineering,Architecture,Civil Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Education,Mathematics & Statistics,Sociology,Mechanical & Aerospace Engineering,Business & Management,Biological Sciences,Chemistry,Computer Science",/world-university-rankings/technion-israel-institute-technology
Korea University,,South Korea,6,Korea University,702,201-225,201,master_account,41.1,376,70.3,69,35.5,311,-,246,42.2,108,46.2,88,"Mathematics & Statistics,History, Philosophy & Theology,Chemistry,Politics & International Studies (incl Development Studies),Accounting & Finance,Civil Engineering,Physics & Astronomy,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Geography,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Sport Science,Other Health,Computer Science,Medicine & Dentistry,Archaeology,Biological Sciences,Economics & Econometrics,Architecture,Psychology,Sociology,Business & Management,Education,Communication & Media Studies,Agriculture & Forestry",/world-university-rankings/korea-university
University of Adelaide Adelaide University,,Australia,0,University of Adelaide,665,201-225,201,master_account,56.8,278,54.1,113,78.2,63,-,307,34.3,159,28.7,260,"Agriculture & Forestry,Business & Management,General Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,History, Philosophy & Theology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemistry,Psychology,Electrical & Electronic Engineering,Physics & Astronomy,Veterinary Science,Art, Performing Arts & Design,Biological Sciences,Sociology,Medicine & Dentistry,Economics & Econometrics,Education,Computer Science,Geography,Accounting & Finance,Languages, Literature & Linguistics,Law,Communication & Media Studies,Other Health,Civil Engineering",/world-university-rankings/university-adelaide
Ulm University,,Germany,0,Ulm University,687,201-225,201,master_account,68.4,181,51.1,128,54.6,196,-,304,20.6,312,38.6,146,"Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Other Health,Medicine & Dentistry,Economics & Econometrics,Business & Management,Accounting & Finance,Chemistry,Biological Sciences,Electrical & Electronic Engineering,Psychology,Computer Science",/world-university-rankings/ulm-university
"St George’s, University of London",,United Kingdom,0,"St George’s, University of London",872,201-225,201,master_account,84.1,76,30.6,336,57.3,182,-,287,22.9,280,20.5,352,"Other Health,Biological Sciences,Medicine & Dentistry",/world-university-rankings/st-georges-university-london
Tokyo Metropolitan University,,Japan,0,Tokyo Metropolitan University,712,201-225,201,master_account,100.0,2,31.0,331,29.4,351,-,299,9.6,398,19.3,366,"History, Philosophy & Theology,Art, Performing Arts & Design,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Sport Science,Business & Management,Economics & Econometrics,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Communication & Media Studies,Electrical & Electronic Engineering,Architecture,Education,Sociology,Psychology,Languages, Literature & Linguistics,Accounting & Finance,Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,Law,Civil Engineering,Archaeology,Mathematics & Statistics,Geography",/world-university-rankings/tokyo-metropolitan-university
Istanbul Technical University,,Turkey,0,Istanbul Technical University,750,201-225,201,master_account,82.3,84,68.2,74,35.7,306,-,238,19.2,328,26.2,293,"Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Mathematics & Statistics,Architecture,Mechanical & Aerospace Engineering,Economics & Econometrics,Computer Science,Biological Sciences,Civil Engineering,Chemistry,General Engineering",/world-university-rankings/istanbul-technical-university
Laval University,,Canada,11,Laval University,876,201-225,201,master_account,59.3,247,68.5,73,54.0,204,-,248,29.1,214,37.7,153,"Medicine & Dentistry,Geography,Mathematics & Statistics,History, Philosophy & Theology,Chemical Engineering,Agriculture & Forestry,Sport Science,Computer Science,Psychology,Accounting & Finance,Other Health,Veterinary Science,Art, Performing Arts & Design,Architecture,Communication & Media Studies,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Law,Chemistry,Mechanical & Aerospace Engineering,General Engineering,Education,Biological Sciences,Business & Management,Archaeology,Physics & Astronomy",/world-university-rankings/laval-university
Cardiff University,,United Kingdom,0,Cardiff University,671,201-225,201,master_account,64.6,215,34.4,284,70.6,91,-,212,30.9,195,28.0,266,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Other Health,Law,General Engineering,Psychology,Computer Science,Biological Sciences,Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Sociology,Physics & Astronomy,Chemistry,Electrical & Electronic Engineering,Mathematics & Statistics,Geography,Business & Management,Architecture,Civil Engineering,Economics & Econometrics,Education,History, Philosophy & Theology,Medicine & Dentistry",/world-university-rankings/cardiff-university
University of Tübingen,,Germany,0,University of Tübingen,652,201-225,201,master_account,71.8,154,32.3,312,56.6,185,-,378,21.6,297,31.1,225,"Law,Other Health,Chemistry,Computer Science,Communication & Media Studies,Economics & Econometrics,Geography,Education,Biological Sciences,Sociology,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Sport Science,Politics & International Studies (incl Development Studies),Physics & Astronomy,Archaeology,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics",/world-university-rankings/university-tubingen
University of Calgary,,Canada,0,University of Calgary,693,201-225,201,master_account,56.8,279,45.4,162,62.9,138,-,314,30.2,201,32.8,206,"Psychology,Archaeology,Languages, Literature & Linguistics,Architecture,History, Philosophy & Theology,Sport Science,General Engineering,Physics & Astronomy,Veterinary Science,Communication & Media Studies,Accounting & Finance,Education,Electrical & Electronic Engineering,Business & Management,Politics & International Studies (incl Development Studies),Economics & Econometrics,Chemical Engineering,Art, Performing Arts & Design,Geography,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Civil Engineering,Other Health,Law,Mathematics & Statistics,Sociology,Biological Sciences,Chemistry,Computer Science",/world-university-rankings/university-calgary
Middle East Technical University,,Turkey,0,Middle East Technical University,754,201-225,201,master_account,56.4,280,57.0,105,31.2,343,-,257,30.0,203,39.2,134,"Chemical Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Accounting & Finance,Business & Management,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Psychology,Architecture,Sociology,Archaeology,Geology, Environmental, Earth & Marine Sciences,Chemistry,Mechanical & Aerospace Engineering,Education,General Engineering,Sport Science,Biological Sciences,Geography,Physics & Astronomy",/world-university-rankings/middle-east-technical-university
William & Mary,,United States,0,William & Mary,611,201-225,201,public,73.6,141,31.9,318,26.0,369,-,397,18.5,337,37.2,161,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Communication & Media Studies,Biological Sciences,Art, Performing Arts & Design,Business & Management,Geography,Sport Science,Mathematics & Statistics,Sociology,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Archaeology,Physics & Astronomy,Education,Law,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/william-mary
University of Münster,,Germany,0,University of Münster,756,226-250,226,master_account,70.7,167,39.5,222,45.1,252,-,347,18.2,340,30.0,242,"Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Languages, Literature & Linguistics,Business & Management,Other Health,History, Philosophy & Theology,Medicine & Dentistry,Education,Psychology,Economics & Econometrics,Geography,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Archaeology,Law,Physics & Astronomy,Computer Science,Sport Science,Chemistry,Sociology,Mathematics & Statistics,Communication & Media Studies",/world-university-rankings/university-munster
Queen’s University,,Canada,0,Queen’s University,639,226-250,226,master_account,51.6,315,63.5,86,59.8,156,-,279,29.5,209,36.2,170,"Education,Electrical & Electronic Engineering,Accounting & Finance,Civil Engineering,Medicine & Dentistry,Sport Science,Physics & Astronomy,General Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Other Health,Business & Management,Computer Science,Mathematics & Statistics,Chemistry,Biological Sciences,Economics & Econometrics,Law,Psychology,Sociology,Geography,Mechanical & Aerospace Engineering,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/queens-university
University of Turin,,Italy,0,University of Turin,884,226-250,226,master_account,72.7,146,41.9,196,39.7,283,-,379,20.9,309,26.1,296,"Chemistry,Chemical Engineering,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Communication & Media Studies,Veterinary Science,Psychology,Economics & Econometrics,Agriculture & Forestry,Accounting & Finance,Geography,Languages, Literature & Linguistics,Sport Science,Art, Performing Arts & Design,Other Health,Archaeology,Law,Physics & Astronomy,Sociology,Business & Management,Education,Mathematics & Statistics,Computer Science,Biological Sciences,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-turin
University of the Witwatersrand Wits,,South Africa,11,University of the Witwatersrand,739,226-250,226,master_account,55.8,288,99.0,18,68.2,107,-,374,29.3,212,22.4,337,"Computer Science,Chemistry,Geography,Mathematics & Statistics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Accounting & Finance,Business & Management,General Engineering,Law,Chemical Engineering,Archaeology,Electrical & Electronic Engineering,Art, Performing Arts & Design,Biological Sciences,History, Philosophy & Theology,Psychology,Civil Engineering,Other Health,Communication & Media Studies,Architecture,Politics & International Studies (incl Development Studies),Education,Sociology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Physics & Astronomy",/world-university-rankings/university-witwatersrand
University of São Paulo,,Brazil,0,University of São Paulo,642,226-250,226,master_account,29.4,394,40.1,215,24.9,377,-,360,50.8,72,47.2,83,"Mechanical & Aerospace Engineering,Accounting & Finance,Law,Computer Science,Agriculture & Forestry,Geography,Electrical & Electronic Engineering,Sport Science,Biological Sciences,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Chemistry,Other Health,Education,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Civil Engineering,History, Philosophy & Theology,Veterinary Science,General Engineering,Archaeology,Communication & Media Studies,Business & Management,Architecture,Psychology",/world-university-rankings/university-sao-paulo
University of Konstanz,,Germany,0,University of Konstanz,658,226-250,226,master_account,59.9,245,59.5,101,58.9,164,-,338,30.7,198,27.0,282,"Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,Law,Psychology,Economics & Econometrics,Sport Science,Accounting & Finance,Sociology,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Computer Science,Education",/world-university-rankings/university-konstanz
Vienna University of Technology,,Austria,0,Vienna University of Technology,810,226-250,226,master_account,40.9,377,66.6,79,72.4,84,-,391,30.8,196,39.2,135,"Business & Management,Chemical Engineering,Architecture,Geology, Environmental, Earth & Marine Sciences,Chemistry,Civil Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Computer Science,General Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering",/world-university-rankings/vienna-university-technology
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,226-250,226,master_account,64.2,217,39.1,229,48.3,233,-,204,28.0,229,30.6,235,"Chemical Engineering,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Archaeology,History, Philosophy & Theology,Education,General Engineering,Geography,Biological Sciences,Accounting & Finance,Psychology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Economics & Econometrics,Electrical & Electronic Engineering,Veterinary Science,Physics & Astronomy,Other Health,Mechanical & Aerospace Engineering,Chemistry,Business & Management,Computer Science,Sport Science,Sociology,Medicine & Dentistry,Agriculture & Forestry,Mathematics & Statistics,Law",/world-university-rankings/autonomous-university-barcelona
Panjab University,,India,0,Panjab University,960,226-250,226,master_account,84.7,70,28.4,365,29.3,353,-,273,14.0,380,25.8,301,"Communication & Media Studies,Business & Management,Geology, Environmental, Earth & Marine Sciences,General Engineering,Geography,Psychology,Electrical & Electronic Engineering,Archaeology,Sociology,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Law,Other Health,Economics & Econometrics,Languages, Literature & Linguistics,Chemical Engineering,Art, Performing Arts & Design,Education",/world-university-rankings/panjab-university
University of Barcelona,,Spain,6,University of Barcelona,667,226-250,226,master_account,74.9,132,30.3,343,45.0,253,-,309,24.7,264,24.5,319,"Geography,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),General Engineering,Electrical & Electronic Engineering,Agriculture & Forestry,Communication & Media Studies,Mathematics & Statistics,Sport Science,History, Philosophy & Theology,Education,Psychology,Sociology,Medicine & Dentistry,Computer Science,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Chemistry,Accounting & Finance,Archaeology,Art, Performing Arts & Design,Law",/world-university-rankings/university-barcelona
Georgia Health Sciences University,,United States,0,Georgia Health Sciences University,661,226-250,226,master_account,63.5,226,-,373,30.8,345,-,227,12.1,390,47.2,82,,/world-university-rankings/georgia-health-sciences-university
University of Kiel,,Germany,0,University of Kiel,724,226-250,226,master_account,69.5,176,39.8,219,44.2,256,-,337,22.7,286,29.7,248,"Physics & Astronomy,Accounting & Finance,Art, Performing Arts & Design,Archaeology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Chemistry,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Geography,General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Law,Mathematics & Statistics,Medicine & Dentistry,Business & Management,Agriculture & Forestry,Sociology,History, Philosophy & Theology,Education,Sport Science,Psychology,Economics & Econometrics",/world-university-rankings/university-kiel
University of Otago,,New Zealand,1,University of Otago,682,226-250,226,master_account,56.9,275,37.6,250,84.8,32,-,352,26.9,241,24.6,315,"Archaeology,Art, Performing Arts & Design,Medicine & Dentistry,History, Philosophy & Theology,Computer Science,Geography,Other Health,Communication & Media Studies,Law,Business & Management,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Biological Sciences,Education,Economics & Econometrics,Psychology,Languages, Literature & Linguistics,Chemistry,Sociology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Physics & Astronomy,Agriculture & Forestry",/world-university-rankings/university-otago
University of Milan-Bicocca,,Italy,0,University of Milan-Bicocca,705,226-250,226,master_account,76.0,123,35.3,272,42.8,268,-,342,23.3,275,25.2,307,"Education,Chemistry,Computer Science,Biological Sciences,Physics & Astronomy,Agriculture & Forestry,Law,Economics & Econometrics,Languages, Literature & Linguistics,Sociology,Mathematics & Statistics,Business & Management,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Psychology,Accounting & Finance,Other Health,Medicine & Dentistry",/world-university-rankings/university-milan-bicocca
Technical University of Darmstadt Technical University of Darmstadt,,Germany,0,Technical University of Darmstadt,745,226-250,226,master_account,43.3,370,88.0,34,66.3,124,-,300,30.7,197,37.6,156,"Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Education,General Engineering,Civil Engineering,Other Health,Psychology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Economics & Econometrics,Mathematics & Statistics,Sport Science,Sociology,Computer Science,Biological Sciences,Architecture,Physics & Astronomy",/world-university-rankings/technical-university-darmstadt
Tulane University,,United States,0,Tulane University,686,226-250,226,private,61.1,236,-,383,29.0,356,-,302,20.6,311,43.0,108,"Mathematics & Statistics,Politics & International Studies (incl Development Studies),Chemistry,Computer Science,Sociology,Business & Management,Physics & Astronomy,Art, Performing Arts & Design,General Engineering,History, Philosophy & Theology,Communication & Media Studies,Economics & Econometrics,Law,Psychology,Medicine & Dentistry,Chemical Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Accounting & Finance,Other Health,Architecture,Education",/world-university-rankings/tulane-university
University of Erlangen-Nuremberg,,Germany,0,University of Erlangen-Nuremberg,870,226-250,226,master_account,71.8,152,47.5,145,49.6,225,-,322,16.5,353,32.7,207,"Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Education,Psychology,Other Health,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Geography,Archaeology,Law,Medicine & Dentistry,Sociology,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Languages, Literature & Linguistics,Sport Science,History, Philosophy & Theology,Electrical & Electronic Engineering,Business & Management,Chemistry,Art, Performing Arts & Design,Accounting & Finance,General Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-erlangen-nuremberg
Renmin University of China,,China,0,Renmin University of China,894,226-250,226,master_account,69.6,174,40.4,210,48.4,232,-,280,13.4,383,35.5,181,"Chemical Engineering,Business & Management,Agriculture & Forestry,Accounting & Finance,Sociology,Archaeology,Chemistry,Geography,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Law,Politics & International Studies (incl Development Studies),Economics & Econometrics,Physics & Astronomy,Psychology,Computer Science,Communication & Media Studies,Languages, Literature & Linguistics,Education,Art, Performing Arts & Design,Mathematics & Statistics",/world-university-rankings/renmin-university-china
Bilkent University,,Turkey,0,Bilkent University,668,226-250,226,master_account,69.2,178,46.6,151,43.7,258,-,209,26.0,250,24.4,320,"Law,Biological Sciences,Physics & Astronomy,Business & Management,Education,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Psychology,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),General Engineering,Mathematics & Statistics,Architecture,Economics & Econometrics,History, Philosophy & Theology,Archaeology,Chemistry,Computer Science,Accounting & Finance",/world-university-rankings/bilkent-university
University of Waterloo,,Canada,11,University of Waterloo,689,226-250,226,master_account,47.7,342,38.5,239,62.0,145,-,386,37.4,131,28.9,257,"Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Civil Engineering,Politics & International Studies (incl Development Studies),Business & Management,Sport Science,Languages, Literature & Linguistics,Sociology,Art, Performing Arts & Design,Chemistry,Accounting & Finance,Other Health,Architecture,Communication & Media Studies,Mechanical & Aerospace Engineering,Physics & Astronomy,General Engineering,Psychology,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Geography,Economics & Econometrics,Chemical Engineering,Archaeology",/world-university-rankings/university-waterloo
Western University,,Canada,11,Western University,690,226-250,226,master_account,45.1,362,52.3,122,62.7,140,-,396,33.7,163,37.3,160,"Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Mathematics & Statistics,Sport Science,Other Health,Geography,Chemical Engineering,Computer Science,Business & Management,Chemistry,Archaeology,Politics & International Studies (incl Development Studies),General Engineering,Education,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Sociology,Psychology,Economics & Econometrics,Law,Accounting & Finance,Biological Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Medicine & Dentistry",/world-university-rankings/western-university
Simon Fraser University,,Canada,11,Simon Fraser University,709,226-250,226,master_account,66.7,195,41.8,197,58.4,171,-,286,27.9,232,22.0,339,"History, Philosophy & Theology,Business & Management,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Psychology,Chemistry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Physics & Astronomy,General Engineering,Economics & Econometrics,Mathematics & Statistics,Sociology,Geography,Communication & Media Studies,Archaeology,Accounting & Finance,Other Health,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Education,Biological Sciences,Computer Science",/world-university-rankings/simon-fraser-university
University of Würzburg,,Germany,0,University of Würzburg,691,226-250,226,master_account,77.0,117,30.4,342,47.4,238,-,388,16.0,361,27.1,278,"Communication & Media Studies,Languages, Literature & Linguistics,Sociology,Archaeology,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,History, Philosophy & Theology,Law,Geology, Environmental, Earth & Marine Sciences,Education,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Psychology,Other Health,Geography,Chemistry,Sport Science,Computer Science,Physics & Astronomy,Business & Management",/world-university-rankings/university-wurzburg
University of Cincinnati,,United States,0,University of Cincinnati,672,226-250,226,public,69.3,177,36.5,260,25.4,375,-,316,22.3,291,31.8,217,"Computer Science,Economics & Econometrics,Mathematics & Statistics,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Geography,Mechanical & Aerospace Engineering,Agriculture & Forestry,Art, Performing Arts & Design,History, Philosophy & Theology,Biological Sciences,Communication & Media Studies,Chemistry,General Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Education,Medicine & Dentistry,Architecture,Sociology,Civil Engineering,Business & Management,Archaeology,Physics & Astronomy,Law,Other Health,Psychology,Chemical Engineering",/world-university-rankings/university-cincinnati
Lomonosov Moscow State University,,Russian Federation,0,Lomonosov Moscow State University,753,226-250,226,master_account,27.0,397,72.2,64,55.7,189,-,253,36.6,138,54.4,59,"Physics & Astronomy,Education,Chemical Engineering,Electrical & Electronic Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Archaeology,Sociology,Other Health,Chemistry,Accounting & Finance,Agriculture & Forestry,Law,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Communication & Media Studies,History, Philosophy & Theology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Geography,Mathematics & Statistics,Civil Engineering,Architecture,Business & Management,Computer Science,Veterinary Science,Sport Science,Art, Performing Arts & Design,Psychology",/world-university-rankings/lomonosov-moscow-state-university
University of Trieste,,Italy,0,University of Trieste,713,226-250,226,master_account,86.7,58,32.9,305,49.8,224,-,376,15.0,373,19.1,368,"Chemical Engineering,Art, Performing Arts & Design,Accounting & Finance,Biological Sciences,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,General Engineering,Sociology,Physics & Astronomy,Economics & Econometrics,Archaeology,Law,History, Philosophy & Theology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Civil Engineering,Geography,Languages, Literature & Linguistics,Other Health,Computer Science,Education,Politics & International Studies (incl Development Studies),Architecture,Electrical & Electronic Engineering,Psychology,Business & Management,Mathematics & Statistics,Chemistry",/world-university-rankings/university-trieste
Tilburg University,,Netherlands,11,Tilburg University,734,226-250,226,master_account,39.0,381,55.5,111,57.6,179,-,297,45.7,98,32.0,216,"Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Sociology,Education,Communication & Media Studies,Accounting & Finance,Other Health,Psychology,Economics & Econometrics,Computer Science,Business & Management,Languages, Literature & Linguistics,Law",/world-university-rankings/tilburg-university
